pop0:
Fitness:,-700000,Distance,42.6017102032913,Front,0,gene[0]:,11,5,,gene[1]:,11,21,
pop1:
Fitness:,-500000,Distance,64.8530186363131,Front,0,gene[0]:,12,0,,gene[1]:,5,11,,gene[2]:,4,7,,gene[3]:,2,3,
pop2:
Fitness:,-700000,Distance,56.305447852132,Front,0,gene[0]:,16,19,,gene[1]:,24,20,,gene[2]:,11,20,,gene[3]:,18,23,
pop3:
Fitness:,-400000,Distance,39.6090482642777,Front,0,gene[0]:,15,15,,gene[1]:,23,12,,gene[2]:,20,19,
pop4:
Fitness:,-500000,Distance,48.7219622109992,Front,0,gene[0]:,13,13,,gene[1]:,24,4,
pop5:
Fitness:,-400000,Distance,40.9452076610633,Front,0,gene[0]:,20,9,,gene[1]:,19,18,
pop6:
Fitness:,-300000,Distance,39.1126983722081,Front,0,gene[0]:,22,12,
pop7:
Fitness:,-2200000,Distance,160.276046655654,Front,0,gene[0]:,1,14,,gene[1]:,1,17,,gene[2]:,5,22,,gene[3]:,4,0,,gene[4]:,23,1,,gene[5]:,5,19,,gene[6]:,22,19,,gene[7]:,11,12,,gene[8]:,21,0,,gene[9]:,19,6,,gene[10]:,7,9,
pop8:
Fitness:,-400000,Distance,34.1752132825624,Front,0,gene[0]:,12,6,
pop9:
Fitness:,-400000,Distance,46.1054417467602,Front,0,gene[0]:,19,1,
pop10:
Fitness:,-600000,Distance,80.0375677608091,Front,0,gene[0]:,21,23,,gene[1]:,17,21,,gene[2]:,4,19,,gene[3]:,0,11,
pop11:
Fitness:,0,Distance,31.8366314957956,Front,0,gene[0]:,12,9,
pop12:
Fitness:,0,Distance,26.1837302025232,Front,0,gene[0]:,10,19,
pop13:
Fitness:,0,Distance,27.6043207681431,Front,0,gene[0]:,13,22,
pop14:
Fitness:,0,Distance,22.5092366721021,Front,0,gene[0]:,1,22,
pop15:
Fitness:,-1300000,Distance,143.183202120729,Front,0,gene[0]:,2,3,,gene[1]:,1,16,,gene[2]:,1,18,,gene[3]:,14,0,,gene[4]:,1,2,,gene[5]:,21,20,,gene[6]:,18,13,,gene[7]:,15,18,,gene[8]:,6,2,,gene[9]:,9,20,
pop16:
Fitness:,0,Distance,28.3429936185409,Front,0,gene[0]:,14,23,
pop17:
Fitness:,-400000,Distance,46.544568022946,Front,0,gene[0]:,20,3,,gene[1]:,24,10,
pop18:
Fitness:,-1100000,Distance,40.7036266120056,Front,0,gene[0]:,4,24,,gene[1]:,13,7,
pop19:
Fitness:,-600000,Distance,36.4106791614697,Front,0,gene[0]:,9,2,,gene[1]:,21,12,
pop20:
Fitness:,0,Distance,22.928178366988,Front,0,gene[0]:,2,18,
pop21:
Fitness:,-400000,Distance,43.5722729517684,Front,0,gene[0]:,23,9,
pop22:
Fitness:,-500000,Distance,81.2814863767662,Front,0,gene[0]:,18,10,,gene[1]:,6,9,,gene[2]:,13,17,,gene[3]:,21,3,
pop23:
Fitness:,-3600000,Distance,72.8651034968031,Front,0,gene[0]:,1,8,,gene[1]:,17,12,,gene[2]:,24,24,,gene[3]:,12,5,,gene[4]:,20,13,
pop24:
Fitness:,-400000,Distance,34.9145559413967,Front,0,gene[0]:,8,1,
pop25:
Fitness:,0,Distance,50.8048228575926,Front,0,gene[0]:,19,12,,gene[1]:,14,6,
pop26:
Fitness:,-200000,Distance,29.8385195488975,Front,0,gene[0]:,16,24,
pop27:
Fitness:,-300000,Distance,26.2481145314664,Front,0,gene[0]:,0,14,,gene[1]:,4,10,
pop28:
Fitness:,-400000,Distance,28.4852813742386,Front,0,gene[0]:,6,8,
pop29:
Fitness:,0,Distance,24.9777038767092,Front,0,gene[0]:,6,24,
pop30:
Fitness:,-2000000,Distance,83.9818952555092,Front,0,gene[0]:,7,16,,gene[1]:,15,4,,gene[2]:,6,0,,gene[3]:,18,12,,gene[4]:,5,21,
pop31:
Fitness:,-400000,Distance,37.9700188375267,Front,0,gene[0]:,17,7,
pop32:
Fitness:,-1800000,Distance,89.703016672059,Front,0,gene[0]:,20,23,,gene[1]:,8,8,,gene[2]:,19,8,,gene[3]:,7,8,
pop33:
Fitness:,0,Distance,27.2610490968237,Front,0,gene[0]:,11,16,
pop34:
Fitness:,-1000000,Distance,74.8439168216595,Front,0,gene[0]:,18,2,,gene[1]:,8,2,,gene[2]:,19,12,,gene[3]:,9,17,
pop35:
Fitness:,-600000,Distance,29.3356209304689,Front,0,gene[0]:,16,17,
pop36:
Fitness:,-700000,Distance,34.9983191257971,Front,0,gene[0]:,12,5,
pop37:
Fitness:,-400000,Distance,67.1499743090798,Front,0,gene[0]:,10,15,,gene[1]:,19,13,,gene[2]:,2,5,
pop38:
Fitness:,0,Distance,39.6059900768501,Front,0,gene[0]:,7,15,,gene[1]:,0,18,
pop39:
Fitness:,0,Distance,36.2140635292282,Front,0,gene[0]:,2,1,,gene[1]:,0,10,
pop40:
Fitness:,-500000,Distance,71.0869792811157,Front,0,gene[0]:,5,23,,gene[1]:,8,8,,gene[2]:,5,14,,gene[3]:,9,24,,gene[4]:,8,10,
pop41:
Fitness:,-1300000,Distance,100.652427347038,Front,0,gene[0]:,9,17,,gene[1]:,3,24,,gene[2]:,5,16,,gene[3]:,18,8,,gene[4]:,0,3,,gene[5]:,1,7,,gene[6]:,14,3,
pop42:
Fitness:,-500000,Distance,27.957025476078,Front,0,gene[0]:,8,11,
pop43:
Fitness:,-900000,Distance,81.3535855251255,Front,0,gene[0]:,23,2,,gene[1]:,1,19,
pop44:
Fitness:,0,Distance,72.0431510157706,Front,0,gene[0]:,23,18,,gene[1]:,3,16,
pop45:
Fitness:,-400000,Distance,41.761675707012,Front,0,gene[0]:,17,3,
pop46:
Fitness:,-500000,Distance,26.1522347041274,Front,0,gene[0]:,2,8,
pop47:
Fitness:,-400000,Distance,47.7262411871549,Front,0,gene[0]:,21,2,
pop48:
Fitness:,0,Distance,25.8739282775458,Front,0,gene[0]:,8,16,
pop49:
Fitness:,-1300000,Distance,79.3670614740229,Front,0,gene[0]:,7,11,,gene[1]:,21,4,,gene[2]:,15,24,,gene[3]:,15,16,,gene[4]:,9,10,,gene[5]:,19,17,
pop50:
Fitness:,0,Distance,26.0695861254842,Front,0,gene[0]:,9,23,
pop51:
Fitness:,0,Distance,26.1501738721924,Front,0,gene[0]:,1,13,,gene[1]:,16,23,
pop52:
Fitness:,-3400000,Distance,165.100765324998,Front,0,gene[0]:,10,23,,gene[1]:,10,19,,gene[2]:,17,3,,gene[3]:,4,22,,gene[4]:,19,4,,gene[5]:,9,19,,gene[6]:,15,14,,gene[7]:,13,2,,gene[8]:,5,19,,gene[9]:,9,10,
pop53:
Fitness:,-600000,Distance,31.1126983722081,Front,0,gene[0]:,20,22,
pop54:
Fitness:,0,Distance,33.5782616175882,Front,0,gene[0]:,19,14,
pop55:
Fitness:,0,Distance,32.5910621002904,Front,0,gene[0]:,12,8,
pop56:
Fitness:,0,Distance,35.7256220634588,Front,0,gene[0]:,2,1,,gene[1]:,1,11,
pop57:
Fitness:,-600000,Distance,63.4252432315682,Front,0,gene[0]:,13,18,,gene[1]:,3,2,
pop58:
Fitness:,-500000,Distance,63.1391874096995,Front,0,gene[0]:,17,6,,gene[1]:,5,24,
pop59:
Fitness:,-800000,Distance,71.7456193117191,Front,0,gene[0]:,24,15,,gene[1]:,10,4,
pop60:
Fitness:,0,Distance,37.5466767724183,Front,0,gene[0]:,24,17,
pop61:
Fitness:,-800000,Distance,96.4379612327206,Front,0,gene[0]:,3,13,,gene[1]:,11,23,,gene[2]:,10,7,,gene[3]:,19,14,,gene[4]:,6,18,,gene[5]:,22,8,,gene[6]:,15,18,
pop62:
Fitness:,0,Distance,23.4780247487906,Front,0,gene[0]:,3,17,
pop63:
Fitness:,0,Distance,24.3404321677382,Front,0,gene[0]:,5,22,,gene[1]:,7,21,
pop64:
