Path[0]Xgrid,5,Ygrid,20,Distance,40.0320159670359,Fdis,0.0249800060237647,Fitness,0,subcount,31
sub[0]Xgrid,5,Ygrid,20,40.0320159670359,
sub[0]Xgrid,1,Ygrid,3,40.090139819892,sub[1]Xgrid,2,Ygrid,10,40.090139819892,sub[2]Xgrid,5,Ygrid,20,40.090139819892,
sub[0]Xgrid,1,Ygrid,3,40.7445740030088,sub[1]Xgrid,6,Ygrid,14,40.7445740030088,sub[2]Xgrid,5,Ygrid,20,40.7445740030088,
sub[0]Xgrid,1,Ygrid,3,40.1278562279197,sub[1]Xgrid,4,Ygrid,12,40.1278562279197,sub[2]Xgrid,5,Ygrid,20,40.1278562279197,
sub[0]Xgrid,1,Ygrid,3,40.6777850127088,sub[1]Xgrid,0,Ygrid,8,40.6777850127088,sub[2]Xgrid,5,Ygrid,20,40.6777850127088,
sub[0]Xgrid,1,Ygrid,3,40.2834654098356,sub[1]Xgrid,1,Ygrid,9,40.2834654098356,sub[2]Xgrid,5,Ygrid,20,40.2834654098356,
sub[0]Xgrid,1,Ygrid,3,40.1278562279197,sub[1]Xgrid,4,Ygrid,12,40.1278562279197,sub[2]Xgrid,5,Ygrid,20,40.1278562279197,
sub[0]Xgrid,1,Ygrid,3,40.2834654098356,sub[1]Xgrid,1,Ygrid,9,40.2834654098356,sub[2]Xgrid,5,Ygrid,20,40.2834654098356,
sub[0]Xgrid,1,Ygrid,3,40.7445740030088,sub[1]Xgrid,6,Ygrid,14,40.7445740030088,sub[2]Xgrid,5,Ygrid,20,40.7445740030088,
sub[0]Xgrid,1,Ygrid,3,40.090139819892,sub[1]Xgrid,2,Ygrid,10,40.090139819892,sub[2]Xgrid,5,Ygrid,20,40.090139819892,
sub[0]Xgrid,1,Ygrid,3,40.090139819892,sub[1]Xgrid,2,Ygrid,10,40.090139819892,sub[2]Xgrid,5,Ygrid,20,40.090139819892,
sub[0]Xgrid,1,Ygrid,3,40.6777850127088,sub[1]Xgrid,0,Ygrid,8,40.6777850127088,sub[2]Xgrid,5,Ygrid,20,40.6777850127088,
sub[0]Xgrid,1,Ygrid,3,40.0445212076442,sub[1]Xgrid,3,Ygrid,11,40.0445212076442,sub[2]Xgrid,5,Ygrid,20,40.0445212076442,
sub[0]Xgrid,1,Ygrid,3,40.6777850127088,sub[1]Xgrid,0,Ygrid,8,40.6777850127088,sub[2]Xgrid,5,Ygrid,20,40.6777850127088,
sub[0]Xgrid,1,Ygrid,3,40.1278562279197,sub[1]Xgrid,4,Ygrid,12,40.1278562279197,sub[2]Xgrid,5,Ygrid,20,40.1278562279197,
sub[0]Xgrid,1,Ygrid,3,40.2834654098356,sub[1]Xgrid,1,Ygrid,9,40.2834654098356,sub[2]Xgrid,5,Ygrid,20,40.2834654098356,
sub[0]Xgrid,1,Ygrid,3,40.6777850127088,sub[1]Xgrid,0,Ygrid,8,40.6777850127088,sub[2]Xgrid,5,Ygrid,20,40.6777850127088,
sub[0]Xgrid,1,Ygrid,3,40.1278562279197,sub[1]Xgrid,4,Ygrid,12,40.1278562279197,sub[2]Xgrid,5,Ygrid,20,40.1278562279197,
sub[0]Xgrid,5,Ygrid,20,40.6266789355706,sub[1]Xgrid,11,Ygrid,19,40.6266789355706,
sub[0]Xgrid,5,Ygrid,20,40.3202280388079,sub[1]Xgrid,16,Ygrid,24,40.3202280388079,
sub[0]Xgrid,5,Ygrid,20,40.2646387687618,sub[1]Xgrid,12,Ygrid,20,40.2646387687618,
sub[0]Xgrid,5,Ygrid,20,42.1684734853352,sub[1]Xgrid,9,Ygrid,17,42.1684734853352,
sub[0]Xgrid,5,Ygrid,20,40.1112197751363,sub[1]Xgrid,15,Ygrid,23,40.1112197751363,
sub[0]Xgrid,5,Ygrid,20,42.1684734853352,sub[1]Xgrid,9,Ygrid,17,42.1684734853352,
sub[0]Xgrid,5,Ygrid,20,40.0331116125668,sub[1]Xgrid,14,Ygrid,22,40.0331116125668,
sub[0]Xgrid,5,Ygrid,20,40.1112197751363,sub[1]Xgrid,15,Ygrid,23,40.1112197751363,
sub[0]Xgrid,5,Ygrid,20,40.0331116125668,sub[1]Xgrid,14,Ygrid,22,40.0331116125668,
sub[0]Xgrid,5,Ygrid,20,40.0795401273782,sub[1]Xgrid,13,Ygrid,21,40.0795401273782,
sub[0]Xgrid,5,Ygrid,20,40.6266789355706,sub[1]Xgrid,11,Ygrid,19,40.6266789355706,
sub[0]Xgrid,5,Ygrid,20,40.1112197751363,sub[1]Xgrid,15,Ygrid,23,40.1112197751363,
sub[0]Xgrid,5,Ygrid,20,40.0795401273782,sub[1]Xgrid,13,Ygrid,21,40.0795401273782,
sub[0]Xgrid,5,Ygrid,20,40.3202280388079,sub[1]Xgrid,16,Ygrid,24,40.3202280388079,
sub[0]Xgrid,5,Ygrid,20,40.0795401273782,sub[1]Xgrid,13,Ygrid,21,40.0795401273782,
sub[0]Xgrid,5,Ygrid,20,40.1112197751363,sub[1]Xgrid,15,Ygrid,23,40.1112197751363,
sub[0]Xgrid,5,Ygrid,20,41.2322391469506,sub[1]Xgrid,10,Ygrid,18,41.2322391469506,
sub[0]Xgrid,5,Ygrid,20,40.6266789355706,sub[1]Xgrid,11,Ygrid,19,40.6266789355706,
sub[0]Xgrid,5,Ygrid,20,40.1112197751363,sub[1]Xgrid,15,Ygrid,23,40.1112197751363,
sub[0]Xgrid,5,Ygrid,20,40.6266789355706,sub[1]Xgrid,11,Ygrid,19,40.6266789355706,


































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































Path[1]Xgrid,8,Ygrid,2,Distance,40.0320159670359,Fdis,0.0249800060237647,Fitness,0,subcount,33
Path[1]Xgrid,20,Ygrid,5,Distance,40.0320159670359,Fdis,0.0249800060237647,Fitness,0,subcount,33
sub[0]Xgrid,8,Ygrid,2,40.0320159670359,sub[1]Xgrid,20,Ygrid,5,40.0320159670359,
sub[0]Xgrid,3,Ygrid,1,42.1841503534688,sub[1]Xgrid,7,Ygrid,4,42.1841503534688,sub[2]Xgrid,8,Ygrid,2,42.1841503534688,sub[3]Xgrid,20,Ygrid,5,42.1841503534688,
sub[0]Xgrid,3,Ygrid,1,40.1841503534688,sub[1]Xgrid,5,Ygrid,2,40.1841503534688,sub[2]Xgrid,8,Ygrid,2,40.1841503534688,sub[3]Xgrid,20,Ygrid,5,40.1841503534688,
sub[0]Xgrid,3,Ygrid,1,40.1841503534688,sub[1]Xgrid,5,Ygrid,2,40.1841503534688,sub[2]Xgrid,8,Ygrid,2,40.1841503534688,sub[3]Xgrid,20,Ygrid,5,40.1841503534688,
sub[0]Xgrid,3,Ygrid,1,42.1841503534688,sub[1]Xgrid,7,Ygrid,4,42.1841503534688,sub[2]Xgrid,8,Ygrid,2,42.1841503534688,sub[3]Xgrid,20,Ygrid,5,42.1841503534688,
sub[0]Xgrid,3,Ygrid,1,44.3512066134018,sub[1]Xgrid,8,Ygrid,5,44.3512066134018,sub[2]Xgrid,8,Ygrid,2,44.3512066134018,sub[3]Xgrid,20,Ygrid,5,44.3512066134018,
sub[0]Xgrid,3,Ygrid,1,44.3512066134018,sub[1]Xgrid,8,Ygrid,5,44.3512066134018,sub[2]Xgrid,8,Ygrid,2,44.3512066134018,sub[3]Xgrid,20,Ygrid,5,44.3512066134018,
sub[0]Xgrid,3,Ygrid,1,40.0711880015866,sub[1]Xgrid,4,Ygrid,1,40.0711880015866,sub[2]Xgrid,8,Ygrid,2,40.0711880015866,sub[3]Xgrid,20,Ygrid,5,40.0711880015866,
sub[0]Xgrid,3,Ygrid,1,40.7897016289327,sub[1]Xgrid,6,Ygrid,3,40.7897016289327,sub[2]Xgrid,8,Ygrid,2,40.7897016289327,sub[3]Xgrid,20,Ygrid,5,40.7897016289327,
sub[0]Xgrid,3,Ygrid,1,40.1841503534688,sub[1]Xgrid,5,Ygrid,2,40.1841503534688,sub[2]Xgrid,8,Ygrid,2,40.1841503534688,sub[3]Xgrid,20,Ygrid,5,40.1841503534688,
sub[0]Xgrid,3,Ygrid,1,40.7897016289327,sub[1]Xgrid,6,Ygrid,3,40.7897016289327,sub[2]Xgrid,8,Ygrid,2,40.7897016289327,sub[3]Xgrid,20,Ygrid,5,40.7897016289327,
sub[0]Xgrid,3,Ygrid,1,40.7897016289327,sub[1]Xgrid,6,Ygrid,3,40.7897016289327,sub[2]Xgrid,8,Ygrid,2,40.7897016289327,sub[3]Xgrid,20,Ygrid,5,40.7897016289327,
sub[0]Xgrid,3,Ygrid,1,41.3332471831035,sub[1]Xgrid,3,Ygrid,0,41.3332471831035,sub[2]Xgrid,8,Ygrid,2,41.3332471831035,sub[3]Xgrid,20,Ygrid,5,41.3332471831035,
sub[0]Xgrid,3,Ygrid,1,44.3512066134018,sub[1]Xgrid,8,Ygrid,5,44.3512066134018,sub[2]Xgrid,8,Ygrid,2,44.3512066134018,sub[3]Xgrid,20,Ygrid,5,44.3512066134018,
sub[0]Xgrid,3,Ygrid,1,42.1841503534688,sub[1]Xgrid,7,Ygrid,4,42.1841503534688,sub[2]Xgrid,8,Ygrid,2,42.1841503534688,sub[3]Xgrid,20,Ygrid,5,42.1841503534688,
sub[0]Xgrid,3,Ygrid,1,40.1841503534688,sub[1]Xgrid,5,Ygrid,2,40.1841503534688,sub[2]Xgrid,8,Ygrid,2,40.1841503534688,sub[3]Xgrid,20,Ygrid,5,40.1841503534688,
sub[0]Xgrid,3,Ygrid,1,41.3332471831035,sub[1]Xgrid,3,Ygrid,0,41.3332471831035,sub[2]Xgrid,8,Ygrid,2,41.3332471831035,sub[3]Xgrid,20,Ygrid,5,41.3332471831035,
sub[0]Xgrid,3,Ygrid,1,40.7897016289327,sub[1]Xgrid,6,Ygrid,3,40.7897016289327,sub[2]Xgrid,8,Ygrid,2,40.7897016289327,sub[3]Xgrid,20,Ygrid,5,40.7897016289327,
sub[0]Xgrid,3,Ygrid,1,40.7897016289327,sub[1]Xgrid,6,Ygrid,3,40.7897016289327,sub[2]Xgrid,8,Ygrid,2,40.7897016289327,sub[3]Xgrid,20,Ygrid,5,40.7897016289327,
sub[0]Xgrid,3,Ygrid,1,41.3332471831035,sub[1]Xgrid,3,Ygrid,0,41.3332471831035,sub[2]Xgrid,8,Ygrid,2,41.3332471831035,sub[3]Xgrid,20,Ygrid,5,41.3332471831035,
sub[0]Xgrid,3,Ygrid,1,40.7897016289327,sub[1]Xgrid,6,Ygrid,3,40.7897016289327,sub[2]Xgrid,8,Ygrid,2,40.7897016289327,sub[3]Xgrid,20,Ygrid,5,40.7897016289327,
sub[0]Xgrid,8,Ygrid,2,41.2322391469506,sub[1]Xgrid,20,Ygrid,5,41.2322391469506,sub[2]Xgrid,18,Ygrid,10,41.2322391469506,
sub[0]Xgrid,8,Ygrid,2,41.2322391469506,sub[1]Xgrid,20,Ygrid,5,41.2322391469506,sub[2]Xgrid,18,Ygrid,10,41.2322391469506,
sub[0]Xgrid,8,Ygrid,2,40.6266789355706,sub[1]Xgrid,20,Ygrid,5,40.6266789355706,sub[2]Xgrid,19,Ygrid,11,40.6266789355706,
sub[0]Xgrid,8,Ygrid,2,42.1684734853351,sub[1]Xgrid,20,Ygrid,5,42.1684734853351,sub[2]Xgrid,17,Ygrid,9,42.1684734853351,
sub[0]Xgrid,8,Ygrid,2,42.1684734853351,sub[1]Xgrid,20,Ygrid,5,42.1684734853351,sub[2]Xgrid,17,Ygrid,9,42.1684734853351,
sub[0]Xgrid,8,Ygrid,2,40.1112197751363,sub[1]Xgrid,20,Ygrid,5,40.1112197751363,sub[2]Xgrid,23,Ygrid,15,40.1112197751363,
sub[0]Xgrid,8,Ygrid,2,40.6266789355706,sub[1]Xgrid,20,Ygrid,5,40.6266789355706,sub[2]Xgrid,19,Ygrid,11,40.6266789355706,
sub[0]Xgrid,8,Ygrid,2,40.2646387687618,sub[1]Xgrid,20,Ygrid,5,40.2646387687618,sub[2]Xgrid,20,Ygrid,12,40.2646387687618,
sub[0]Xgrid,8,Ygrid,2,42.1684734853351,sub[1]Xgrid,20,Ygrid,5,42.1684734853351,sub[2]Xgrid,17,Ygrid,9,42.1684734853351,
sub[0]Xgrid,8,Ygrid,2,40.1112197751363,sub[1]Xgrid,20,Ygrid,5,40.1112197751363,sub[2]Xgrid,23,Ygrid,15,40.1112197751363,
sub[0]Xgrid,8,Ygrid,2,40.3202280388079,sub[1]Xgrid,20,Ygrid,5,40.3202280388079,sub[2]Xgrid,24,Ygrid,16,40.3202280388079,
sub[0]Xgrid,8,Ygrid,2,40.0795401273782,sub[1]Xgrid,20,Ygrid,5,40.0795401273782,sub[2]Xgrid,21,Ygrid,13,40.0795401273782,
sub[0]Xgrid,8,Ygrid,2,41.4717116301544,sub[1]Xgrid,20,Ygrid,5,41.4717116301544,sub[2]Xgrid,18,Ygrid,7,41.4717116301544,
sub[0]Xgrid,8,Ygrid,2,43.0910137040846,sub[1]Xgrid,20,Ygrid,5,43.0910137040846,sub[2]Xgrid,17,Ygrid,6,43.0910137040846,
sub[0]Xgrid,8,Ygrid,2,41.4717116301544,sub[1]Xgrid,20,Ygrid,5,41.4717116301544,sub[2]Xgrid,18,Ygrid,7,41.4717116301544,
sub[0]Xgrid,8,Ygrid,2,43.0910137040846,sub[1]Xgrid,20,Ygrid,5,43.0910137040846,sub[2]Xgrid,17,Ygrid,6,43.0910137040846,
sub[0]Xgrid,8,Ygrid,2,47.6462598411424,sub[1]Xgrid,20,Ygrid,5,47.6462598411424,sub[2]Xgrid,15,Ygrid,4,47.6462598411424,
sub[0]Xgrid,8,Ygrid,2,55.5020435802331,sub[1]Xgrid,20,Ygrid,5,55.5020435802331,sub[2]Xgrid,12,Ygrid,1,55.5020435802331,
sub[0]Xgrid,8,Ygrid,2,43.0910137040846,sub[1]Xgrid,20,Ygrid,5,43.0910137040846,sub[2]Xgrid,17,Ygrid,6,43.0910137040846,
sub[0]Xgrid,8,Ygrid,2,52.8280489864499,sub[1]Xgrid,20,Ygrid,5,52.8280489864499,sub[2]Xgrid,13,Ygrid,2,52.8280489864499,
sub[0]Xgrid,8,Ygrid,2,43.0910137040846,sub[1]Xgrid,20,Ygrid,5,43.0910137040846,sub[2]Xgrid,17,Ygrid,6,43.0910137040846,
sub[0]Xgrid,8,Ygrid,2,50.1994901476511,sub[1]Xgrid,20,Ygrid,5,50.1994901476511,sub[2]Xgrid,14,Ygrid,3,50.1994901476511,
sub[0]Xgrid,8,Ygrid,2,45.2310562561766,sub[1]Xgrid,20,Ygrid,5,45.2310562561766,sub[2]Xgrid,16,Ygrid,5,45.2310562561766,
sub[0]Xgrid,8,Ygrid,2,47.6462598411424,sub[1]Xgrid,20,Ygrid,5,47.6462598411424,sub[2]Xgrid,15,Ygrid,4,47.6462598411424,
sub[0]Xgrid,8,Ygrid,2,41.4717116301544,sub[1]Xgrid,20,Ygrid,5,41.4717116301544,sub[2]Xgrid,18,Ygrid,7,41.4717116301544,
sub[0]Xgrid,8,Ygrid,2,58.2058463969877,sub[1]Xgrid,20,Ygrid,5,58.2058463969877,sub[2]Xgrid,11,Ygrid,0,58.2058463969877,
sub[0]Xgrid,8,Ygrid,2,47.6462598411424,sub[1]Xgrid,20,Ygrid,5,47.6462598411424,sub[2]Xgrid,15,Ygrid,4,47.6462598411424,
sub[0]Xgrid,8,Ygrid,2,43.0910137040846,sub[1]Xgrid,20,Ygrid,5,43.0910137040846,sub[2]Xgrid,17,Ygrid,6,43.0910137040846,
sub[0]Xgrid,8,Ygrid,2,47.6462598411424,sub[1]Xgrid,20,Ygrid,5,47.6462598411424,sub[2]Xgrid,15,Ygrid,4,47.6462598411424,
sub[0]Xgrid,8,Ygrid,2,58.2058463969877,sub[1]Xgrid,20,Ygrid,5,58.2058463969877,sub[2]Xgrid,11,Ygrid,0,58.2058463969877,
sub[0]Xgrid,8,Ygrid,2,52.8280489864499,sub[1]Xgrid,20,Ygrid,5,52.8280489864499,sub[2]Xgrid,13,Ygrid,2,52.8280489864499,
sub[0]Xgrid,8,Ygrid,2,58.2058463969877,sub[1]Xgrid,20,Ygrid,5,58.2058463969877,sub[2]Xgrid,11,Ygrid,0,58.2058463969877,



















































































































































































































































































































































































































































































































































































































































































































































































































































































































































































Path[2]Xgrid,21,Ygrid,4,Distance,41.6013067425886,Fdis,0.024037706464068,Fitness,0,subcount,28
sub[0]Xgrid,21,Ygrid,4,41.6013067425886,
sub[0]Xgrid,3,Ygrid,1,41.8728590568302,sub[1]Xgrid,12,Ygrid,4,41.8728590568302,sub[2]Xgrid,21,Ygrid,4,41.8728590568302,
sub[0]Xgrid,3,Ygrid,1,42.7491819392002,sub[1]Xgrid,14,Ygrid,6,42.7491819392002,sub[2]Xgrid,21,Ygrid,4,42.7491819392002,
sub[0]Xgrid,3,Ygrid,1,41.755342953178,sub[1]Xgrid,9,Ygrid,1,41.755342953178,sub[2]Xgrid,21,Ygrid,4,41.755342953178,
sub[0]Xgrid,3,Ygrid,1,41.8728590568302,sub[1]Xgrid,12,Ygrid,4,41.8728590568302,sub[2]Xgrid,21,Ygrid,4,41.8728590568302,
sub[0]Xgrid,3,Ygrid,1,41.8728590568302,sub[1]Xgrid,12,Ygrid,4,41.8728590568302,sub[2]Xgrid,21,Ygrid,4,41.8728590568302,
sub[0]Xgrid,3,Ygrid,1,41.6374337756895,sub[1]Xgrid,10,Ygrid,2,41.6374337756895,sub[2]Xgrid,21,Ygrid,4,41.6374337756895,
sub[0]Xgrid,3,Ygrid,1,41.6821129486813,sub[1]Xgrid,11,Ygrid,3,41.6821129486813,sub[2]Xgrid,21,Ygrid,4,41.6821129486813,
sub[0]Xgrid,3,Ygrid,1,41.6821129486813,sub[1]Xgrid,11,Ygrid,3,41.6821129486813,sub[2]Xgrid,21,Ygrid,4,41.6821129486813,
sub[0]Xgrid,3,Ygrid,1,42.2186134388926,sub[1]Xgrid,13,Ygrid,5,42.2186134388926,sub[2]Xgrid,21,Ygrid,4,42.2186134388926,
sub[0]Xgrid,3,Ygrid,1,41.6374337756895,sub[1]Xgrid,10,Ygrid,2,41.6374337756895,sub[2]Xgrid,21,Ygrid,4,41.6374337756895,
sub[0]Xgrid,3,Ygrid,1,42.2186134388926,sub[1]Xgrid,13,Ygrid,5,42.2186134388926,sub[2]Xgrid,21,Ygrid,4,42.2186134388926,
sub[0]Xgrid,3,Ygrid,1,42.2186134388926,sub[1]Xgrid,13,Ygrid,5,42.2186134388926,sub[2]Xgrid,21,Ygrid,4,42.2186134388926,
sub[0]Xgrid,3,Ygrid,1,42.0865160986533,sub[1]Xgrid,8,Ygrid,0,42.0865160986533,sub[2]Xgrid,21,Ygrid,4,42.0865160986533,
sub[0]Xgrid,3,Ygrid,1,41.6821129486813,sub[1]Xgrid,11,Ygrid,3,41.6821129486813,sub[2]Xgrid,21,Ygrid,4,41.6821129486813,
sub[0]Xgrid,3,Ygrid,1,41.6821129486813,sub[1]Xgrid,11,Ygrid,3,41.6821129486813,sub[2]Xgrid,21,Ygrid,4,41.6821129486813,
