pop0:
gene[0]:,2,distance,43.0217288664427
gene[1]:,35,distance,42.738633753706
gene[2]:,34,distance,41.6660015198998
gene[3]:,27,distance,41.4697566049167
gene[4]:,0,distance,40.0867927612304
gene[5]:,31,distance,38.6132833520683
gene[6]:,3,distance,38.4274263230577,ID,41.6660015198998
gene[7]:,5,distance,37.1169644596873,ID,42.738633753706
Fitness:,5.90476440675537
pop1:
gene[0]:,24,distance,43.0217288664427
gene[1]:,35,distance,42.738633753706
gene[2]:,2,distance,41.6660015198998
gene[3]:,28,distance,41.2346821194123
gene[4]:,0,distance,40.0867927612304
gene[5]:,31,distance,39.3409023424258
gene[6]:,3,distance,39.0198494172367,ID,41.6660015198998
gene[7]:,5,distance,37.1169644596873,ID,42.738633753706
Fitness:,5.90476440675537
pop2:
gene[0]:,2,distance,43.0217288664427
gene[1]:,35,distance,42.738633753706
gene[2]:,27,distance,41.6660015198998
gene[3]:,27,distance,41.4697566049167
gene[4]:,11,distance,40.5525484697586
gene[5]:,31,distance,38.9930864545203
gene[6]:,3,distance,38.4274263230577,ID,41.6660015198998
gene[7]:,5,distance,37.1169644596873,ID,42.738633753706
Fitness:,5.90476440675537
pop3:
gene[0]:,2,distance,43.0217288664427
gene[1]:,35,distance,42.738633753706
gene[2]:,2,distance,41.6660015198998
gene[3]:,27,distance,41.4697566049167
gene[4]:,0,distance,40.0867927612304
gene[5]:,31,distance,39.0198494172367
gene[6]:,3,distance,38.4274263230577,ID,41.6660015198998
gene[7]:,5,distance,37.1169644596873,ID,42.738633753706
Fitness:,5.90476440675537
pop4:
gene[0]:,2,distance,43.0217288664427
gene[1]:,35,distance,41.6660015198998
gene[2]:,2,distance,41.6660015198998
gene[3]:,27,distance,41.4697566049167
gene[4]:,0,distance,40.0867927612304
gene[5]:,31,distance,39.0198494172367
gene[6]:,3,distance,38.4274263230577,ID,41.6660015198998
gene[7]:,4,distance,37.1169644596873,ID,41.6660015198998
Fitness:,5.90476440675537
pop5:
gene[0]:,4,distance,43.0217288664427
gene[1]:,35,distance,42.5153000260699
gene[2]:,2,distance,41.6660015198998
gene[3]:,35,distance,41.6660015198998
gene[4]:,0,distance,40.0867927612304
gene[5]:,31,distance,39.0198494172367
gene[6]:,3,distance,38.4274263230577,ID,41.6660015198998
gene[7]:,4,distance,37.1169644596873,ID,41.6660015198998
Fitness:,5.90476440675537
pop6:
gene[0]:,2,distance,43.0217288664427
gene[1]:,35,distance,42.738633753706
gene[2]:,38,distance,41.6660015198998
gene[3]:,27,distance,41.4697566049167
gene[4]:,0,distance,40.0867927612304
gene[5]:,31,distance,38.9930864545203
