pop0:
Fitness:,0,Distance,39.5205935509682,Front,1,gene[0]:,5,22,Sunev,1,gene[1]:,21,24,Sunev,1
pop1:
Fitness:,0,Distance,41.3606797749979,Front,1,gene[0]:,5,24,Sunev,1
pop2:
Fitness:,0,Distance,42.8414692177881,Front,1,gene[0]:,0,18,Sunev,1,gene[1]:,5,24,Sunev,1
pop3:
Fitness:,0,Distance,44.0227155455452,Front,1,gene[0]:,2,24,Sunev,1
pop4:
Fitness:,0,Distance,47.5773957963144,Front,1,gene[0]:,0,24,Sunev,1,gene[1]:,7,20,Sunev,1,gene[2]:,23,24,Sunev,1
pop5:
Fitness:,0,Distance,52.461804460131,Front,1,gene[0]:,0,24,Sunev,1,gene[1]:,9,22,Sunev,1,gene[2]:,18,24,Sunev,1,gene[3]:,15,24,Sunev,1
pop6:
Fitness:,0,Distance,54.8329652214519,Front,1,gene[0]:,0,24,Sunev,1,gene[1]:,0,18,Sunev,1,gene[2]:,5,24,Sunev,1
pop7:
Fitness:,0,Distance,64.5163898388798,Front,1,gene[0]:,0,24,Sunev,1,gene[1]:,9,22,Sunev,1,gene[2]:,20,24,Sunev,1,gene[3]:,11,23,Sunev,1
pop8:
Fitness:,0,Distance,68.0838359014958,Front,1,gene[0]:,0,24,Sunev,1,gene[1]:,22,23,Sunev,1,gene[2]:,11,23,Sunev,1
pop9:
Fitness:,1000,Distance,31.8284271247462,Front,1,gene[0]:,22,22,Sunev,1
pop10:
Fitness:,1000,Distance,39.0867927612304,Front,1,gene[0]:,8,24,Sunev,1
pop11:
Fitness:,1000,Distance,40.7698532955874,Front,1,gene[0]:,0,18,Sunev,1
pop12:
Fitness:,200000,Distance,49.5109151901716,Front,1,gene[0]:,8,10,Sunev,1,gene[1]:,18,0,Sunev,1
pop13:
Fitness:,1000,Distance,52.7613492992512,Front,1,gene[0]:,0,24,Sunev,1,gene[1]:,0,18,Sunev,1
pop14:
Fitness:,201000,Distance,69.5566893390885,Front,1,gene[0]:,9,17,Sunev,1,gene[1]:,20,10,Sunev,1,gene[2]:,5,24,Sunev,1
pop15:
Fitness:,1000,Distance,136.566894662938,Front,1,gene[0]:,0,24,Sunev,1,gene[1]:,9,22,Sunev,1,gene[2]:,16,0,Sunev,1,gene[3]:,6,24,Sunev,1,gene[4]:,2,1,Sunev,1,gene[5]:,4,8,Sunev,1
pop16:
Fitness:,0,Distance,39.5205935509682,Front,1,gene[0]:,5,22,Sunev,0.983606557377049,gene[1]:,21,24,Sunev,0.983606557377049
pop17:
Fitness:,0,Distance,39.5133208229948,Front,1,gene[0]:,5,22,Sunev,0.975308641975309,gene[1]:,22,24,Sunev,0.975308641975309,gene[2]:,22,24,Sunev,0.975308641975309
pop18:
Fitness:,0,Distance,37.8781778291715,Front,1,gene[0]:,5,20,Sunev,0.950819672131147,gene[1]:,23,24,Sunev,0.950819672131147
pop19:
Fitness:,0,Distance,38.6791643405797,Front,1,gene[0]:,5,21,Sunev,0.950819672131147,gene[1]:,22,24,Sunev,0.950819672131147
pop20:
Fitness:,0,Distance,37.8555767535334,Front,1,gene[0]:,5,20,Sunev,0.926829268292683
pop21:
Fitness:,0,Distance,37.8555767535334,Front,1,gene[0]:,5,20,Sunev,0.902439024390244
pop22:
Fitness:,1000,Distance,38.1200891396033,Front,0,gene[0]:,2,17,Sunev,0
pop23:
Fitness:,0,Distance,37.8555767535334,Front,1,gene[0]:,5,20,Sunev,0.878048780487805
pop24:
Fitness:,0,Distance,44.0227155455452,Front,0,gene[0]:,2,24,Sunev,0
pop25:
Fitness:,0,Distance,37.8555767535334,Front,1,gene[0]:,5,20,Sunev,0.853658536585366
pop26:
Fitness:,0,Distance,38.6443656452658,Front,0,gene[0]:,4,20,Sunev,0
pop27:
Fitness:,0,Distance,37.8555767535334,Front,1,gene[0]:,5,20,Sunev,0.829268292682927
pop28:
Fitness:,0,Distance,37.8555767535334,Front,1,gene[0]:,5,20,Sunev,0.804878048780488
pop29:
Fitness:,0,Distance,37.8555767535334,Front,1,gene[0]:,5,20,Sunev,0.780487804878049
pop30:
Fitness:,1000,Distance,39.0416305603426,Front,0,gene[0]:,1,17,Sunev,0
pop31:
Fitness:,0,Distance,37.8555767535334,Front,1,gene[0]:,5,20,Sunev,0.75609756097561
pop32:
Fitness:,0,Distance,42.1188191513576,Front,0,gene[0]:,3,23,Sunev,0
pop33:
Fitness:,0,Distance,37.8555767535334,Front,1,gene[0]:,5,20,Sunev,0.731707317073171
pop34:
Fitness:,1000,Distance,31.9072480941474,Front,0,gene[0]:,4,6,Sunev,0
pop35:
Fitness:,0,Distance,37.8555767535334,Front,1,gene[0]:,5,20,Sunev,0.707317073170732
pop36:
Fitness:,0,Distance,37.8555767535334,Front,1,gene[0]:,5,20,Sunev,0.682926829268293
pop37:
Fitness:,0,Distance,37.8555767535334,Front,1,gene[0]:,5,20,Sunev,0.682926829268293
pop38:
Fitness:,0,Distance,37.8555767535334,Front,1,gene[0]:,5,20,Sunev,0.682926829268293
pop39:
Fitness:,0,Distance,37.8555767535334,Front,1,gene[0]:,5,20,Sunev,0.658536585365854
pop40:
Fitness:,0,Distance,37.8555767535334,Front,1,gene[0]:,3,11,Sunev,0.622950819672131,gene[1]:,5,20,Sunev,0.622950819672131
pop41:
Fitness:,0,Distance,37.8555767535334,Front,1,gene[0]:,3,11,Sunev,0.60655737704918,gene[1]:,5,20,Sunev,0.60655737704918
pop42:
Fitness:,0,Distance,37.8555767535334,Front,1,gene[0]:,3,11,Sunev,0.59016393442623,gene[1]:,5,20,Sunev,0.59016393442623
pop43:
Fitness:,0,Distance,37.8555767535334,Front,1,gene[0]:,3,11,Sunev,0.573770491803279,gene[1]:,5,20,Sunev,0.573770491803279
pop44:
Fitness:,0,Distance,37.8555767535334,Front,1,gene[0]:,5,20,Sunev,0.560975609756098
pop45:
Fitness:,0,Distance,37.8555767535334,Front,1,gene[0]:,3,11,Sunev,0.540983606557377,gene[1]:,5,20,Sunev,0.540983606557377
pop46:
Fitness:,0,Distance,37.8555767535334,Front,1,gene[0]:,3,11,Sunev,0.540983606557377,gene[1]:,5,20,Sunev,0.540983606557377
pop47:
Fitness:,0,Distance,37.8555767535334,Front,1,gene[0]:,3,11,Sunev,0.524590163934426,gene[1]:,5,20,Sunev,0.524590163934426
pop48:
Fitness:,0,Distance,37.8555767535334,Front,1,gene[0]:,3,11,Sunev,0.491803278688525,gene[1]:,5,20,Sunev,0.491803278688525
pop49:
Fitness:,0,Distance,37.8555767535334,Front,1,gene[0]:,3,11,Sunev,0.475409836065574,gene[1]:,5,20,Sunev,0.475409836065574
pop50:
Fitness:,0,Distance,37.8555767535334,Front,1,gene[0]:,3,11,Sunev,0.459016393442623,gene[1]:,5,20,Sunev,0.459016393442623
pop51:
Fitness:,0,Distance,37.8555767535334,Front,1,gene[0]:,3,11,Sunev,0.442622950819672,gene[1]:,5,20,Sunev,0.442622950819672
pop52:
Fitness:,0,Distance,37.8555767535334,Front,1,gene[0]:,3,11,Sunev,0.426229508196721,gene[1]:,5,20,Sunev,0.426229508196721
pop53:
Fitness:,0,Distance,37.8555767535334,Front,1,gene[0]:,5,20,Sunev,0.390243902439024
pop54:
Fitness:,1000,Distance,120.914381537771,Front,2,gene[0]:,0,24,Sunev,0.925619834710744,gene[1]:,9,22,Sunev,0.925619834710744,gene[2]:,23,18,Sunev,0.925619834710744,gene[3]:,14,5,Sunev,0.925619834710744,gene[4]:,22,22,Sunev,0.925619834710744,gene[5]:,15,18,Sunev,0.925619834710744,gene[6]:,23,6,Sunev,0.925619834710744
pop55:
Fitness:,1000,Distance,90.2340187179851,Front,2,gene[0]:,0,24,Sunev,0.901639344262295,gene[1]:,14,24,Sunev,0.901639344262295,gene[2]:,0,5,Sunev,0.901639344262295
pop56:
Fitness:,1000,Distance,70.1044637017075,Front,2,gene[0]:,9,22,Sunev,0.884297520661157,gene[1]:,6,22,Sunev,0.884297520661157,gene[2]:,11,23,Sunev,0.884297520661157,gene[3]:,2,24,Sunev,0.884297520661157,gene[4]:,2,16,Sunev,0.884297520661157
pop57:
Fitness:,0,Distance,82.0227155455452,Front,2,gene[0]:,0,24,Sunev,0.876543209876543,gene[1]:,20,24,Sunev,0.876543209876543,gene[2]:,2,24,Sunev,0.876543209876543
pop58:
Fitness:,0,Distance,47.4206773633236,Front,2,gene[0]:,0,24,Sunev,0.871287128712871,gene[1]:,9,22,Sunev,0.871287128712871,gene[2]:,12,23,Sunev,0.871287128712871,gene[3]:,16,21,Sunev,0.871287128712871
pop59:
Fitness:,0,Distance,59.2494530603995,Front,2,gene[0]:,0,24,Sunev,0.821782178217822,gene[1]:,0,18,Sunev,0.821782178217822,gene[2]:,5,24,Sunev,0.821782178217822,gene[3]:,5,20,Sunev,0.821782178217822
pop60:
Fitness:,1000,Distance,57.9476681309497,Front,2,gene[0]:,5,20,Sunev,0.804878048780488,gene[1]:,21,6,Sunev,0.804878048780488
pop61:
Fitness:,1000,Distance,49.1127951637415,Front,2,gene[0]:,23,15,Sunev,0.80327868852459,gene[1]:,21,8,Sunev,0.80327868852459
pop62:
Fitness:,0,Distance,39.5010512289139,Front,2,gene[0]:,5,22,Sunev,0.780487804878049
pop63:
Fitness:,201000,Distance,33.1245154965971,Front,2,gene[0]:,16,10,Sunev,0.75609756097561
pop64:
Fitness:,101000,Distance,72.3431497438139,Front,2,gene[0]:,5,21,Sunev,0.753086419753086,gene[1]:,22,24,Sunev,0.753086419753086,gene[2]:,19,8,Sunev,0.753086419753086,gene[3]:,24,10,Sunev,0.753086419753086
pop65:
Fitness:,301000,Distance,76.6228638148537,Front,2,gene[0]:,0,24,Sunev,0.742574257425743,gene[1]:,7,20,Sunev,0.742574257425743,gene[2]:,19,18,Sunev,0.742574257425743,gene[3]:,18,17,Sunev,0.742574257425743,gene[4]:,16,7,Sunev,0.742574257425743,gene[5]:,14,12,Sunev,0.742574257425743,gene[6]:,13,15,Sunev,0.742574257425743
pop66:
Fitness:,1000,Distance,36.6734051789596,Front,2,gene[0]:,16,4,Sunev,0.731707317073171
pop67:
Fitness:,0,Distance,37.8635155090103,Front,2,gene[0]:,3,11,Sunev,0.728395061728395,gene[1]:,5,20,Sunev,0.728395061728395,gene[2]:,18,23,Sunev,0.728395061728395
pop68:
Fitness:,101000,Distance,54.5031202861189,Front,2,gene[0]:,3,17,Sunev,0.721311475409836,gene[1]:,5,20,Sunev,0.721311475409836,gene[2]:,5,21,Sunev,0.721311475409836,gene[3]:,12,8,Sunev,0.721311475409836
pop69:
Fitness:,201000,Distance,31.8405844520156,Front,2,gene[0]:,10,10,Sunev,0.707317073170732
pop70:
Fitness:,0,Distance,39.9112248695854,Front,2,gene[0]:,3,11,Sunev,0.703703703703704,gene[1]:,5,20,Sunev,0.703703703703704,gene[2]:,7,24,Sunev,0.703703703703704
pop71:
Fitness:,1000,Distance,32.732137494637,Front,2,gene[0]:,21,24,Sunev,0.691358024691358
pop72:
Fitness:,1000,Distance,65.6410478360553,Front,2,gene[0]:,21,24,Sunev,0.679012345679012,gene[1]:,5,20,Sunev,0.679012345679012
pop73:
Fitness:,1000,Distance,33.0152445779628,Front,2,gene[0]:,12,18,Sunev,0.666666666666667,gene[1]:,22,22,Sunev,0.666666666666667
pop74:
Fitness:,101000,Distance,75.2267285700954,Front,2,gene[0]:,5,22,Sunev,0.666666666666667,gene[1]:,18,9,Sunev,0.666666666666667,gene[2]:,5,20,Sunev,0.666666666666667
pop75:
Fitness:,1000,Distance,68.4512884982234,Front,2,gene[0]:,5,22,Sunev,0.654320987654321,gene[1]:,8,7,Sunev,0.654320987654321,gene[2]:,5,20,Sunev,0.654320987654321
pop76:
Fitness:,1000,Distance,34.6270539113887,Front,2,gene[0]:,16,24,Sunev,0.641975308641975,gene[1]:,21,24,Sunev,0.641975308641975
pop77:
Fitness:,0,Distance,37.9378333937176,Front,2,gene[0]:,3,11,Sunev,0.604938271604938,gene[1]:,5,20,Sunev,0.604938271604938,gene[2]:,22,23,Sunev,0.604938271604938
pop78:
Fitness:,1000,Distance,33.9177225277498,Front,2,gene[0]:,3,11,Sunev,0.54320987654321
pop79:
Fitness:,1000,Distance,67.7595040894778,Front,2,gene[0]:,3,11,Sunev,0.481481481481481,gene[1]:,5,20,Sunev,0.481481481481481,gene[2]:,6,8,Sunev,0.481481481481481,gene[3]:,3,24,Sunev,0.481481481481481
pop80:
Fitness:,201000,Distance,31.8910278200715,Front,2,gene[0]:,16,15,Sunev,0
pop81:
Fitness:,1000,Distance,31.9251557924766,Front,2,gene[0]:,22,21,Sunev,0
pop82:
Fitness:,1000,Distance,32.5484464327214,Front,2,gene[0]:,23,20,Sunev,0
pop83:
Fitness:,201000,Distance,45.8338873787753,Front,2,gene[0]:,16,12,Sunev,0,gene[1]:,8,20,Sunev,0
pop84:
Fitness:,301000,Distance,46.6029291835843,Front,2,gene[0]:,17,11,Sunev,0,gene[1]:,9,16,Sunev,0,gene[2]:,9,19,Sunev,0
pop85:
Fitness:,101000,Distance,53.829558493222,Front,2,gene[0]:,5,21,Sunev,0,gene[1]:,4,11,Sunev,0,gene[2]:,9,17,Sunev,0
pop86:
Fitness:,201000,Distance,54.1210141530103,Front,2,gene[0]:,14,14,Sunev,0,gene[1]:,17,16,Sunev,0,gene[2]:,7,11,Sunev,0,gene[3]:,21,20,Sunev,0
pop87:
Fitness:,101000,Distance,56.9196204800785,Front,2,gene[0]:,5,20,Sunev,0,gene[1]:,19,6,Sunev,0
pop88:
Fitness:,101000,Distance,59.8361055919596,Front,2,gene[0]:,16,22,Sunev,0,gene[1]:,10,9,Sunev,0
pop89:
Fitness:,1000,Distance,64.340910760543,Front,2,gene[0]:,2,19,Sunev,0,gene[1]:,5,16,Sunev,0,gene[2]:,5,2,Sunev,0
pop90:
Fitness:,1000,Distance,69.5068894289578,Front,2,gene[0]:,5,9,Sunev,0,gene[1]:,20,10,Sunev,0,gene[2]:,3,5,Sunev,0,gene[3]:,14,18,Sunev,0
pop91:
Fitness:,1000,Distance,74.6089439938127,Front,2,gene[0]:,0,24,Sunev,0,gene[1]:,5,24,Sunev,0,gene[2]:,5,4,Sunev,0
pop92:
Fitness:,1000,Distance,77.5571387442921,Front,2,gene[0]:,21,18,Sunev,0,gene[1]:,23,24,Sunev,0,gene[2]:,3,14,Sunev,0
pop93:
Fitness:,101000,Distance,86.3121977520838,Front,2,gene[0]:,5,23,Sunev,0,gene[1]:,5,20,Sunev,0,gene[2]:,16,11,Sunev,0,gene[3]:,2,20,Sunev,0,gene[4]:,22,14,Sunev,0
pop94:
Fitness:,1000,Distance,87.7042148976793,Front,2,gene[0]:,20,10,Sunev,0,gene[1]:,5,24,Sunev,0,gene[2]:,5,20,Sunev,0,gene[3]:,15,3,Sunev,0
pop95:
Fitness:,1000,Distance,91.6395276415363,Front,2,gene[0]:,17,21,Sunev,0,gene[1]:,8,23,Sunev,0,gene[2]:,0,2,Sunev,0,gene[3]:,3,13,Sunev,0
pop96:
Fitness:,1000,Distance,92.3989229568153,Front,2,gene[0]:,9,22,Sunev,0,gene[1]:,16,0,Sunev,0,gene[2]:,5,13,Sunev,0,gene[3]:,4,8,Sunev,0,gene[4]:,15,16,Sunev,0
pop97:
Fitness:,1000,Distance,101.2413890179,Front,2,gene[0]:,0,24,Sunev,0,gene[1]:,21,24,Sunev,0,gene[2]:,9,0,Sunev,0,gene[3]:,19,4,Sunev,0
pop98:
Fitness:,1000,Distance,102.489357328239,Front,2,gene[0]:,0,24,Sunev,0,gene[1]:,20,10,Sunev,0,gene[2]:,9,2,Sunev,0,gene[3]:,2,21,Sunev,0
pop99:
Fitness:,301000,Distance,183.189032960171,Front,2,gene[0]:,15,13,Sunev,0,gene[1]:,9,22,Sunev,0,gene[2]:,16,0,Sunev,0,gene[3]:,6,24,Sunev,0,gene[4]:,2,1,Sunev,0,gene[5]:,0,22,Sunev,0,gene[6]:,5,20,Sunev,0,gene[7]:,16,6,Sunev,0,gene[8]:,4,18,Sunev,0
