Path[0]Xgrid,2,Ygrid,11,Distance,38.8351669689569,Fdis,0.025749857102439,Fitness,0,subcount,28
Path[0]Xgrid,4,Ygrid,20,Distance,38.8351669689569,Fdis,0.025749857102439,Fitness,0,subcount,28
sub[0]Xgrid,2,Ygrid,11,38.8351669689569,sub[1]Xgrid,4,Ygrid,20,38.8351669689569,
sub[0]Xgrid,1,Ygrid,5,39.0139681493322,sub[1]Xgrid,2,Ygrid,7,39.0139681493322,sub[2]Xgrid,2,Ygrid,11,39.0139681493322,sub[3]Xgrid,4,Ygrid,20,39.0139681493322,
sub[0]Xgrid,1,Ygrid,5,38.8769196854252,sub[1]Xgrid,1,Ygrid,6,38.8769196854252,sub[2]Xgrid,2,Ygrid,11,38.8769196854252,sub[3]Xgrid,4,Ygrid,20,38.8769196854252,
sub[0]Xgrid,1,Ygrid,5,42.3433020694336,sub[1]Xgrid,5,Ygrid,10,42.3433020694336,sub[2]Xgrid,2,Ygrid,11,42.3433020694336,sub[3]Xgrid,4,Ygrid,20,42.3433020694336,
sub[0]Xgrid,1,Ygrid,5,42.3433020694336,sub[1]Xgrid,5,Ygrid,10,42.3433020694336,sub[2]Xgrid,2,Ygrid,11,42.3433020694336,sub[3]Xgrid,4,Ygrid,20,42.3433020694336,
sub[0]Xgrid,1,Ygrid,5,39.5457291074648,sub[1]Xgrid,3,Ygrid,8,39.5457291074648,sub[2]Xgrid,2,Ygrid,11,39.5457291074648,sub[3]Xgrid,4,Ygrid,20,39.5457291074648,
sub[0]Xgrid,1,Ygrid,5,42.3433020694336,sub[1]Xgrid,5,Ygrid,10,42.3433020694336,sub[2]Xgrid,2,Ygrid,11,42.3433020694336,sub[3]Xgrid,4,Ygrid,20,42.3433020694336,
sub[0]Xgrid,1,Ygrid,5,40.1024554921692,sub[1]Xgrid,0,Ygrid,5,40.1024554921692,sub[2]Xgrid,2,Ygrid,11,40.1024554921692,sub[3]Xgrid,4,Ygrid,20,40.1024554921692,
sub[0]Xgrid,1,Ygrid,5,42.3433020694336,sub[1]Xgrid,5,Ygrid,10,42.3433020694336,sub[2]Xgrid,2,Ygrid,11,42.3433020694336,sub[3]Xgrid,4,Ygrid,20,42.3433020694336,
sub[0]Xgrid,1,Ygrid,5,39.5457291074648,sub[1]Xgrid,3,Ygrid,8,39.5457291074648,sub[2]Xgrid,2,Ygrid,11,39.5457291074648,sub[3]Xgrid,4,Ygrid,20,39.5457291074648,
sub[0]Xgrid,1,Ygrid,5,42.3433020694336,sub[1]Xgrid,5,Ygrid,10,42.3433020694336,sub[2]Xgrid,2,Ygrid,11,42.3433020694336,sub[3]Xgrid,4,Ygrid,20,42.3433020694336,
sub[0]Xgrid,1,Ygrid,5,39.0139681493322,sub[1]Xgrid,2,Ygrid,7,39.0139681493322,sub[2]Xgrid,2,Ygrid,11,39.0139681493322,sub[3]Xgrid,4,Ygrid,20,39.0139681493322,
sub[0]Xgrid,1,Ygrid,5,39.0139681493322,sub[1]Xgrid,2,Ygrid,7,39.0139681493322,sub[2]Xgrid,2,Ygrid,11,39.0139681493322,sub[3]Xgrid,4,Ygrid,20,39.0139681493322,
sub[0]Xgrid,1,Ygrid,5,39.0139681493322,sub[1]Xgrid,2,Ygrid,7,39.0139681493322,sub[2]Xgrid,2,Ygrid,11,39.0139681493322,sub[3]Xgrid,4,Ygrid,20,39.0139681493322,
sub[0]Xgrid,1,Ygrid,5,39.0139681493322,sub[1]Xgrid,2,Ygrid,7,39.0139681493322,sub[2]Xgrid,2,Ygrid,11,39.0139681493322,sub[3]Xgrid,4,Ygrid,20,39.0139681493322,
sub[0]Xgrid,1,Ygrid,5,40.1024554921692,sub[1]Xgrid,0,Ygrid,5,40.1024554921692,sub[2]Xgrid,2,Ygrid,11,40.1024554921692,sub[3]Xgrid,4,Ygrid,20,40.1024554921692,
sub[0]Xgrid,1,Ygrid,5,40.6063272965786,sub[1]Xgrid,4,Ygrid,9,40.6063272965786,sub[2]Xgrid,2,Ygrid,11,40.6063272965786,sub[3]Xgrid,4,Ygrid,20,40.6063272965786,
sub[0]Xgrid,1,Ygrid,5,40.1024554921692,sub[1]Xgrid,0,Ygrid,5,40.1024554921692,sub[2]Xgrid,2,Ygrid,11,40.1024554921692,sub[3]Xgrid,4,Ygrid,20,40.1024554921692,
sub[0]Xgrid,1,Ygrid,5,40.6063272965786,sub[1]Xgrid,4,Ygrid,9,40.6063272965786,sub[2]Xgrid,2,Ygrid,11,40.6063272965786,sub[3]Xgrid,4,Ygrid,20,40.6063272965786,
sub[0]Xgrid,1,Ygrid,5,40.6063272965786,sub[1]Xgrid,4,Ygrid,9,40.6063272965786,sub[2]Xgrid,2,Ygrid,11,40.6063272965786,sub[3]Xgrid,4,Ygrid,20,40.6063272965786,
sub[0]Xgrid,1,Ygrid,5,39.0139681493322,sub[1]Xgrid,2,Ygrid,7,39.0139681493322,sub[2]Xgrid,2,Ygrid,11,39.0139681493322,sub[3]Xgrid,4,Ygrid,20,39.0139681493322,
sub[0]Xgrid,2,Ygrid,11,39.0881995552593,sub[1]Xgrid,4,Ygrid,20,39.0881995552593,sub[2]Xgrid,12,Ygrid,20,39.0881995552593,
sub[0]Xgrid,2,Ygrid,11,39.9951904466504,sub[1]Xgrid,4,Ygrid,20,39.9951904466504,sub[2]Xgrid,10,Ygrid,18,39.9951904466504,
sub[0]Xgrid,2,Ygrid,11,39.4385450036354,sub[1]Xgrid,4,Ygrid,20,39.4385450036354,sub[2]Xgrid,11,Ygrid,19,39.4385450036354,
sub[0]Xgrid,2,Ygrid,11,38.8351669689569,sub[1]Xgrid,4,Ygrid,20,38.8351669689569,sub[2]Xgrid,14,Ygrid,22,38.8351669689569,
sub[0]Xgrid,2,Ygrid,11,39.4385450036354,sub[1]Xgrid,4,Ygrid,20,39.4385450036354,sub[2]Xgrid,11,Ygrid,19,39.4385450036354,
sub[0]Xgrid,2,Ygrid,11,39.4385450036354,sub[1]Xgrid,4,Ygrid,20,39.4385450036354,sub[2]Xgrid,11,Ygrid,19,39.4385450036354,
sub[0]Xgrid,2,Ygrid,11,39.9951904466504,sub[1]Xgrid,4,Ygrid,20,39.9951904466504,sub[2]Xgrid,10,Ygrid,18,39.9951904466504,
sub[0]Xgrid,2,Ygrid,11,54.2161765545824,sub[1]Xgrid,4,Ygrid,20,54.2161765545824,sub[2]Xgrid,0,Ygrid,12,54.2161765545824,
sub[0]Xgrid,2,Ygrid,11,51.5499595884136,sub[1]Xgrid,4,Ygrid,20,51.5499595884136,sub[2]Xgrid,1,Ygrid,13,51.5499595884136,
sub[0]Xgrid,2,Ygrid,11,39.3214117214235,sub[1]Xgrid,4,Ygrid,20,39.3214117214235,sub[2]Xgrid,7,Ygrid,19,39.3214117214235,
sub[0]Xgrid,2,Ygrid,11,48.9297361821117,sub[1]Xgrid,4,Ygrid,20,48.9297361821117,sub[2]Xgrid,2,Ygrid,14,48.9297361821117,
sub[0]Xgrid,2,Ygrid,11,51.5499595884136,sub[1]Xgrid,4,Ygrid,20,51.5499595884136,sub[2]Xgrid,1,Ygrid,13,51.5499595884136,
sub[0]Xgrid,2,Ygrid,11,39.3214117214235,sub[1]Xgrid,4,Ygrid,20,39.3214117214235,sub[2]Xgrid,7,Ygrid,19,39.3214117214235,
sub[0]Xgrid,2,Ygrid,11,39.3214117214235,sub[1]Xgrid,4,Ygrid,20,39.3214117214235,sub[2]Xgrid,7,Ygrid,19,39.3214117214235,
sub[0]Xgrid,2,Ygrid,11,46.3854277457703,sub[1]Xgrid,4,Ygrid,20,46.3854277457703,sub[2]Xgrid,3,Ygrid,15,46.3854277457703,
sub[0]Xgrid,2,Ygrid,11,51.5499595884136,sub[1]Xgrid,4,Ygrid,20,51.5499595884136,sub[2]Xgrid,1,Ygrid,13,51.5499595884136,
sub[0]Xgrid,2,Ygrid,11,43.9797481431238,sub[1]Xgrid,4,Ygrid,20,43.9797481431238,sub[2]Xgrid,4,Ygrid,16,43.9797481431238,
sub[0]Xgrid,2,Ygrid,11,51.5499595884136,sub[1]Xgrid,4,Ygrid,20,51.5499595884136,sub[2]Xgrid,1,Ygrid,13,51.5499595884136,
sub[0]Xgrid,2,Ygrid,11,43.9797481431238,sub[1]Xgrid,4,Ygrid,20,43.9797481431238,sub[2]Xgrid,4,Ygrid,16,43.9797481431238,
sub[0]Xgrid,2,Ygrid,11,46.3854277457703,sub[1]Xgrid,4,Ygrid,20,46.3854277457703,sub[2]Xgrid,3,Ygrid,15,46.3854277457703,
sub[0]Xgrid,2,Ygrid,11,46.3854277457703,sub[1]Xgrid,4,Ygrid,20,46.3854277457703,sub[2]Xgrid,3,Ygrid,15,46.3854277457703,
sub[0]Xgrid,2,Ygrid,11,41.8498233060707,sub[1]Xgrid,4,Ygrid,20,41.8498233060707,sub[2]Xgrid,5,Ygrid,17,41.8498233060707,
sub[0]Xgrid,2,Ygrid,11,54.2161765545824,sub[1]Xgrid,4,Ygrid,20,54.2161765545824,sub[2]Xgrid,0,Ygrid,12,54.2161765545824,
sub[0]Xgrid,2,Ygrid,11,39.3214117214235,sub[1]Xgrid,4,Ygrid,20,39.3214117214235,sub[2]Xgrid,7,Ygrid,19,39.3214117214235,
sub[0]Xgrid,2,Ygrid,11,46.3854277457703,sub[1]Xgrid,4,Ygrid,20,46.3854277457703,sub[2]Xgrid,3,Ygrid,15,46.3854277457703,
sub[0]Xgrid,2,Ygrid,11,40.2411820003422,sub[1]Xgrid,4,Ygrid,20,40.2411820003422,sub[2]Xgrid,6,Ygrid,18,40.2411820003422,
sub[0]Xgrid,2,Ygrid,11,54.2161765545824,sub[1]Xgrid,4,Ygrid,20,54.2161765545824,sub[2]Xgrid,0,Ygrid,12,54.2161765545824,













































































































































