Path[0]Xgrid,20,Ygrid,5,Distance,36.6791643405797,Fdis,0.0272634346495637,Fitness,0,subcount,25,Sunev,+∞
sub[0]Xgrid,20,Ygrid,5,39.104737261534,sub[1]Xgrid,17,Ygrid,15,39.104737261534,
sub[0]Xgrid,20,Ygrid,5,36.6791643405797,sub[1]Xgrid,20,Ygrid,5,36.6791643405797,
sub[0]Xgrid,6,Ygrid,3,37.8890166852996,sub[1]Xgrid,9,Ygrid,1,37.8890166852996,sub[2]Xgrid,20,Ygrid,5,37.8890166852996,
sub[0]Xgrid,6,Ygrid,3,36.8588753883965,sub[1]Xgrid,13,Ygrid,5,36.8588753883965,sub[2]Xgrid,20,Ygrid,5,36.8588753883965,
sub[0]Xgrid,6,Ygrid,3,36.7237857777127,sub[1]Xgrid,14,Ygrid,4,36.7237857777127,sub[2]Xgrid,20,Ygrid,5,36.7237857777127,
sub[0]Xgrid,6,Ygrid,3,37.921133136695,sub[1]Xgrid,13,Ygrid,1,37.921133136695,sub[2]Xgrid,20,Ygrid,5,37.921133136695,
sub[0]Xgrid,6,Ygrid,3,39.138985277677,sub[1]Xgrid,6,Ygrid,1,39.138985277677,sub[2]Xgrid,20,Ygrid,5,39.138985277677,
sub[0]Xgrid,6,Ygrid,3,37.6144343467342,sub[1]Xgrid,6,Ygrid,4,37.6144343467342,sub[2]Xgrid,20,Ygrid,5,37.6144343467342,
sub[0]Xgrid,6,Ygrid,3,37.6144343467342,sub[1]Xgrid,6,Ygrid,4,37.6144343467342,sub[2]Xgrid,20,Ygrid,5,37.6144343467342,
sub[0]Xgrid,6,Ygrid,3,37.921133136695,sub[1]Xgrid,13,Ygrid,1,37.921133136695,sub[2]Xgrid,20,Ygrid,5,37.921133136695,
sub[0]Xgrid,20,Ygrid,5,36.8641470103675,sub[1]Xgrid,24,Ygrid,18,36.8641470103675,
sub[0]Xgrid,20,Ygrid,5,36.708311451509,sub[1]Xgrid,22,Ygrid,17,36.708311451509,
sub[0]Xgrid,20,Ygrid,5,36.6828406680281,sub[1]Xgrid,21,Ygrid,9,36.6828406680281,
sub[0]Xgrid,20,Ygrid,5,37.47377905256,sub[1]Xgrid,20,Ygrid,18,37.47377905256,
sub[0]Xgrid,20,Ygrid,5,37.295972880005,sub[1]Xgrid,23,Ygrid,9,37.295972880005,
sub[0]Xgrid,20,Ygrid,5,36.75836814868,sub[1]Xgrid,23,Ygrid,15,36.75836814868,
sub[0]Xgrid,20,Ygrid,5,36.7993851032581,sub[1]Xgrid,21,Ygrid,15,36.7993851032581,
sub[0]Xgrid,20,Ygrid,5,36.8641470103675,sub[1]Xgrid,20,Ygrid,11,36.8641470103675,
sub[0]Xgrid,20,Ygrid,5,37.47377905256,sub[1]Xgrid,24,Ygrid,11,37.47377905256,
sub[0]Xgrid,20,Ygrid,5,36.6892276403663,sub[1]Xgrid,22,Ygrid,16,36.6892276403663,
sub[0]Xgrid,20,Ygrid,5,36.7993851032581,sub[1]Xgrid,21,Ygrid,15,36.7993851032581,
Path[1]Xgrid,5,Ygrid,9,Distance,1300,Fdis,210000.006351717,Fitness,100,subcount,0,Sunev,0
Path[2]Xgrid,5,Ygrid,9,Distance,1300,Fdis,210000.006351717,Fitness,100,subcount,0,Sunev,0
Path[3]Xgrid,5,Ygrid,9,Distance,1300,Fdis,210000.006351717,Fitness,100,subcount,0,Sunev,0
Path[4]Xgrid,5,Ygrid,9,Distance,1300,Fdis,210000.006351717,Fitness,100,subcount,0,Sunev,0
Path[5]Xgrid,5,Ygrid,9,Distance,1300,Fdis,210000.006351717,Fitness,100,subcount,0,Sunev,0
Path[6]Xgrid,5,Ygrid,9,Distance,1300,Fdis,210000.006351717,Fitness,100,subcount,0,Sunev,0
Path[7]Xgrid,5,Ygrid,9,Distance,1300,Fdis,210000.006351717,Fitness,100,subcount,0,Sunev,0
Path[8]Xgrid,5,Ygrid,9,Distance,1300,Fdis,210000.006351717,Fitness,100,subcount,0,Sunev,0
Path[9]Xgrid,5,Ygrid,9,Distance,1300,Fdis,210000.006351717,Fitness,100,subcount,0,Sunev,0
Path[10]Xgrid,5,Ygrid,9,Distance,1300,Fdis,210000.006351717,Fitness,100,subcount,0,Sunev,0
Path[11]Xgrid,5,Ygrid,9,Distance,1300,Fdis,210000.006351717,Fitness,100,subcount,0,Sunev,0
Path[12]Xgrid,5,Ygrid,9,Distance,1300,Fdis,210000.006351717,Fitness,100,subcount,0,Sunev,0
Path[13]Xgrid,5,Ygrid,9,Distance,1300,Fdis,210000.006351717,Fitness,100,subcount,0,Sunev,0
Path[14]Xgrid,5,Ygrid,9,Distance,1300,Fdis,210000.006351717,Fitness,100,subcount,0,Sunev,0
Path[15]Xgrid,5,Ygrid,9,Distance,1300,Fdis,210000.006351717,Fitness,100,subcount,0,Sunev,0
Path[16]Xgrid,5,Ygrid,9,Distance,1300,Fdis,210000.006351717,Fitness,100,subcount,0,Sunev,0
Path[17]Xgrid,5,Ygrid,9,Distance,1300,Fdis,210000.006351717,Fitness,100,subcount,0,Sunev,0
Path[18]Xgrid,5,Ygrid,9,Distance,1300,Fdis,210000.006351717,Fitness,100,subcount,0,Sunev,0
Path[19]Xgrid,5,Ygrid,9,Distance,1300,Fdis,210000.006351717,Fitness,100,subcount,0,Sunev,0
