Path[0]Xgrid,3,Ygrid,11,Distance,34.8555767535334,Fdis,0.0264161871449142,Fitness,0,subcount,32
Path[0]Xgrid,5,Ygrid,20,Distance,34.8555767535334,Fdis,0.0264161871449142,Fitness,0,subcount,32
sub[0]Xgrid,3,Ygrid,11,34.8555767535334,sub[1]Xgrid,5,Ygrid,20,34.8555767535334,
sub[0]Xgrid,2,Ygrid,5,38.3637118540101,sub[1]Xgrid,6,Ygrid,10,38.3637118540101,sub[2]Xgrid,3,Ygrid,11,38.3637118540101,sub[3]Xgrid,5,Ygrid,20,38.3637118540101,
sub[0]Xgrid,2,Ygrid,5,38.3637118540101,sub[1]Xgrid,6,Ygrid,10,38.3637118540101,sub[2]Xgrid,3,Ygrid,11,38.3637118540101,sub[3]Xgrid,5,Ygrid,20,38.3637118540101,
sub[0]Xgrid,2,Ygrid,5,34.8973294700017,sub[1]Xgrid,2,Ygrid,6,34.8973294700017,sub[2]Xgrid,3,Ygrid,11,34.8973294700017,sub[3]Xgrid,5,Ygrid,20,34.8973294700017,
sub[0]Xgrid,2,Ygrid,5,36.6267370811551,sub[1]Xgrid,5,Ygrid,9,36.6267370811551,sub[2]Xgrid,3,Ygrid,11,36.6267370811551,sub[3]Xgrid,5,Ygrid,20,36.6267370811551,
sub[0]Xgrid,2,Ygrid,5,35.0343779339087,sub[1]Xgrid,3,Ygrid,7,35.0343779339087,sub[2]Xgrid,3,Ygrid,11,35.0343779339087,sub[3]Xgrid,5,Ygrid,20,35.0343779339087,
sub[0]Xgrid,2,Ygrid,5,36.1228652767456,sub[1]Xgrid,1,Ygrid,5,36.1228652767456,sub[2]Xgrid,3,Ygrid,11,36.1228652767456,sub[3]Xgrid,5,Ygrid,20,36.1228652767456,
sub[0]Xgrid,2,Ygrid,5,35.0343779339087,sub[1]Xgrid,3,Ygrid,7,35.0343779339087,sub[2]Xgrid,3,Ygrid,11,35.0343779339087,sub[3]Xgrid,5,Ygrid,20,35.0343779339087,
sub[0]Xgrid,2,Ygrid,5,38.6501510397726,sub[1]Xgrid,0,Ygrid,4,38.6501510397726,sub[2]Xgrid,3,Ygrid,11,38.6501510397726,sub[3]Xgrid,5,Ygrid,20,38.6501510397726,
sub[0]Xgrid,2,Ygrid,5,36.1228652767456,sub[1]Xgrid,1,Ygrid,5,36.1228652767456,sub[2]Xgrid,3,Ygrid,11,36.1228652767456,sub[3]Xgrid,5,Ygrid,20,36.1228652767456,
sub[0]Xgrid,2,Ygrid,5,36.1228652767456,sub[1]Xgrid,1,Ygrid,5,36.1228652767456,sub[2]Xgrid,3,Ygrid,11,36.1228652767456,sub[3]Xgrid,5,Ygrid,20,36.1228652767456,
sub[0]Xgrid,2,Ygrid,5,35.0343779339087,sub[1]Xgrid,3,Ygrid,7,35.0343779339087,sub[2]Xgrid,3,Ygrid,11,35.0343779339087,sub[3]Xgrid,5,Ygrid,20,35.0343779339087,
sub[0]Xgrid,2,Ygrid,5,36.1228652767456,sub[1]Xgrid,1,Ygrid,5,36.1228652767456,sub[2]Xgrid,3,Ygrid,11,36.1228652767456,sub[3]Xgrid,5,Ygrid,20,36.1228652767456,
sub[0]Xgrid,2,Ygrid,5,36.6267370811551,sub[1]Xgrid,5,Ygrid,9,36.6267370811551,sub[2]Xgrid,3,Ygrid,11,36.6267370811551,sub[3]Xgrid,5,Ygrid,20,36.6267370811551,
sub[0]Xgrid,2,Ygrid,5,34.8973294700017,sub[1]Xgrid,2,Ygrid,6,34.8973294700017,sub[2]Xgrid,3,Ygrid,11,34.8973294700017,sub[3]Xgrid,5,Ygrid,20,34.8973294700017,
sub[0]Xgrid,2,Ygrid,5,36.6267370811551,sub[1]Xgrid,5,Ygrid,9,36.6267370811551,sub[2]Xgrid,3,Ygrid,11,36.6267370811551,sub[3]Xgrid,5,Ygrid,20,36.6267370811551,
sub[0]Xgrid,2,Ygrid,5,36.6267370811551,sub[1]Xgrid,5,Ygrid,9,36.6267370811551,sub[2]Xgrid,3,Ygrid,11,36.6267370811551,sub[3]Xgrid,5,Ygrid,20,36.6267370811551,
sub[0]Xgrid,2,Ygrid,5,36.6267370811551,sub[1]Xgrid,5,Ygrid,9,36.6267370811551,sub[2]Xgrid,3,Ygrid,11,36.6267370811551,sub[3]Xgrid,5,Ygrid,20,36.6267370811551,
sub[0]Xgrid,2,Ygrid,5,34.8973294700017,sub[1]Xgrid,2,Ygrid,6,34.8973294700017,sub[2]Xgrid,3,Ygrid,11,34.8973294700017,sub[3]Xgrid,5,Ygrid,20,34.8973294700017,
sub[0]Xgrid,2,Ygrid,5,36.1228652767456,sub[1]Xgrid,1,Ygrid,5,36.1228652767456,sub[2]Xgrid,3,Ygrid,11,36.1228652767456,sub[3]Xgrid,5,Ygrid,20,36.1228652767456,
sub[0]Xgrid,2,Ygrid,5,36.1228652767456,sub[1]Xgrid,1,Ygrid,5,36.1228652767456,sub[2]Xgrid,3,Ygrid,11,36.1228652767456,sub[3]Xgrid,5,Ygrid,20,36.1228652767456,


sub[0]Xgrid,3,Ygrid,11,34.9031009138757,sub[1]Xgrid,5,Ygrid,20,34.9031009138757,sub[2]Xgrid,13,Ygrid,21,34.9031009138757,

sub[0]Xgrid,3,Ygrid,11,34.9031009138757,sub[1]Xgrid,5,Ygrid,20,34.9031009138757,sub[2]Xgrid,13,Ygrid,21,34.9031009138757,


sub[0]Xgrid,3,Ygrid,11,35.1437888253054,sub[1]Xgrid,5,Ygrid,20,35.1437888253054,sub[2]Xgrid,16,Ygrid,24,35.1437888253054,

sub[0]Xgrid,3,Ygrid,11,34.9347805616337,sub[1]Xgrid,5,Ygrid,20,34.9347805616337,sub[2]Xgrid,15,Ygrid,23,34.9347805616337,
sub[0]Xgrid,3,Ygrid,11,34.9031009138757,sub[1]Xgrid,5,Ygrid,20,34.9031009138757,sub[2]Xgrid,13,Ygrid,21,34.9031009138757,
















































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































Path[1]Xgrid,4,Ygrid,21,Distance,36.459132477828,Fdis,0.0253426757560344,Fitness,0,subcount,33
sub[0]Xgrid,4,Ygrid,21,36.459132477828,
sub[0]Xgrid,1,Ygrid,5,36.5045499736405,sub[1]Xgrid,2,Ygrid,11,36.5045499736405,sub[2]Xgrid,4,Ygrid,21,36.5045499736405,
sub[0]Xgrid,1,Ygrid,5,36.5592434435746,sub[1]Xgrid,3,Ygrid,12,36.5592434435746,sub[2]Xgrid,4,Ygrid,21,36.5592434435746,
sub[0]Xgrid,1,Ygrid,5,36.6255026671481,sub[1]Xgrid,1,Ygrid,10,36.6255026671481,sub[2]Xgrid,4,Ygrid,21,36.6255026671481,
sub[0]Xgrid,1,Ygrid,5,36.5592434435746,sub[1]Xgrid,3,Ygrid,12,36.5592434435746,sub[2]Xgrid,4,Ygrid,21,36.5592434435746,
sub[0]Xgrid,1,Ygrid,5,36.5045499736405,sub[1]Xgrid,2,Ygrid,11,36.5045499736405,sub[2]Xgrid,4,Ygrid,21,36.5045499736405,

sub[0]Xgrid,1,Ygrid,5,36.6255026671481,sub[1]Xgrid,1,Ygrid,10,36.6255026671481,sub[2]Xgrid,4,Ygrid,21,36.6255026671481,
sub[0]Xgrid,1,Ygrid,5,36.9959646824479,sub[1]Xgrid,0,Ygrid,9,36.9959646824479,sub[2]Xgrid,4,Ygrid,21,36.9959646824479,
sub[0]Xgrid,1,Ygrid,5,36.5592434435746,sub[1]Xgrid,3,Ygrid,12,36.5592434435746,sub[2]Xgrid,4,Ygrid,21,36.5592434435746,
sub[0]Xgrid,1,Ygrid,5,36.5592434435746,sub[1]Xgrid,3,Ygrid,12,36.5592434435746,sub[2]Xgrid,4,Ygrid,21,36.5592434435746,
sub[0]Xgrid,1,Ygrid,5,36.9959646824479,sub[1]Xgrid,0,Ygrid,9,36.9959646824479,sub[2]Xgrid,4,Ygrid,21,36.9959646824479,
sub[0]Xgrid,1,Ygrid,5,36.5045499736405,sub[1]Xgrid,2,Ygrid,11,36.5045499736405,sub[2]Xgrid,4,Ygrid,21,36.5045499736405,
sub[0]Xgrid,1,Ygrid,5,36.5592434435746,sub[1]Xgrid,3,Ygrid,12,36.5592434435746,sub[2]Xgrid,4,Ygrid,21,36.5592434435746,
sub[0]Xgrid,1,Ygrid,5,36.6255026671481,sub[1]Xgrid,1,Ygrid,10,36.6255026671481,sub[2]Xgrid,4,Ygrid,21,36.6255026671481,
sub[0]Xgrid,1,Ygrid,5,37.1436740298183,sub[1]Xgrid,5,Ygrid,14,37.1436740298183,sub[2]Xgrid,4,Ygrid,21,37.1436740298183,
sub[0]Xgrid,1,Ygrid,5,36.6255026671481,sub[1]Xgrid,1,Ygrid,10,36.6255026671481,sub[2]Xgrid,4,Ygrid,21,36.6255026671481,
sub[0]Xgrid,1,Ygrid,5,37.1436740298183,sub[1]Xgrid,5,Ygrid,14,37.1436740298183,sub[2]Xgrid,4,Ygrid,21,37.1436740298183,
sub[0]Xgrid,1,Ygrid,5,36.6255026671481,sub[1]Xgrid,1,Ygrid,10,36.6255026671481,sub[2]Xgrid,4,Ygrid,21,36.6255026671481,
sub[0]Xgrid,1,Ygrid,5,36.5045499736405,sub[1]Xgrid,2,Ygrid,11,36.5045499736405,sub[2]Xgrid,4,Ygrid,21,36.5045499736405,

sub[0]Xgrid,4,Ygrid,21,36.6371383126627,sub[1]Xgrid,13,Ygrid,21,36.6371383126627,
sub[0]Xgrid,4,Ygrid,21,36.6371383126627,sub[1]Xgrid,13,Ygrid,21,36.6371383126627,

sub[0]Xgrid,4,Ygrid,21,36.4832987099778,sub[1]Xgrid,14,Ygrid,22,36.4832987099778,
sub[0]Xgrid,4,Ygrid,21,36.6371383126627,sub[1]Xgrid,13,Ygrid,21,36.6371383126627,
sub[0]Xgrid,4,Ygrid,21,36.4832987099778,sub[1]Xgrid,14,Ygrid,22,36.4832987099778,
sub[0]Xgrid,4,Ygrid,21,36.6371383126627,sub[1]Xgrid,13,Ygrid,21,36.6371383126627,

sub[0]Xgrid,4,Ygrid,21,36.6047009385243,sub[1]Xgrid,16,Ygrid,24,36.6047009385243,
sub[0]Xgrid,4,Ygrid,21,36.9467524506434,sub[1]Xgrid,12,Ygrid,20,36.9467524506434,
sub[0]Xgrid,4,Ygrid,21,36.9467524506434,sub[1]Xgrid,12,Ygrid,20,36.9467524506434,
sub[0]Xgrid,4,Ygrid,21,36.6371383126627,sub[1]Xgrid,13,Ygrid,21,36.6371383126627,
sub[0]Xgrid,4,Ygrid,21,36.4832987099778,sub[1]Xgrid,14,Ygrid,22,36.4832987099778,
sub[0]Xgrid,4,Ygrid,21,36.6371383126627,sub[1]Xgrid,13,Ygrid,21,36.6371383126627,
sub[0]Xgrid,4,Ygrid,21,36.6371383126627,sub[1]Xgrid,13,Ygrid,21,36.6371383126627,
































































































































































































































































































































































































































































































































































































































































































































































































































































