Path[0]Xgrid,5,Ygrid,21,Distance,38.4707681233427,Fdis,0.0259937622455018,Fitness,0,subcount,30,Sunev,38.9023708042576
sub[0]Xgrid,2,Ygrid,5,38.6756905705819,indicator,0,sub[1]Xgrid,5,Ygrid,15,38.6756905705819,indicator,0,sub[2]Xgrid,5,Ygrid,21,38.6756905705819,indicator,0,
sub[0]Xgrid,2,Ygrid,5,38.5708790890893,indicator,0,sub[1]Xgrid,3,Ygrid,14,38.5708790890893,indicator,0,sub[2]Xgrid,5,Ygrid,21,38.5708790890893,indicator,0,
sub[0]Xgrid,2,Ygrid,5,38.609815003129,indicator,0,sub[1]Xgrid,3,Ygrid,15,38.609815003129,indicator,0,sub[2]Xgrid,5,Ygrid,21,38.609815003129,indicator,0,
sub[0]Xgrid,2,Ygrid,5,38.5708790890893,indicator,0,sub[1]Xgrid,4,Ygrid,12,38.5708790890893,indicator,0,sub[2]Xgrid,5,Ygrid,21,38.5708790890893,indicator,0,
sub[0]Xgrid,2,Ygrid,5,38.609815003129,indicator,0,sub[1]Xgrid,4,Ygrid,11,38.609815003129,indicator,0,sub[2]Xgrid,5,Ygrid,21,38.609815003129,indicator,0,
sub[0]Xgrid,5,Ygrid,21,39.4883276591922,indicator,0,sub[1]Xgrid,11,Ygrid,19,39.4883276591922,indicator,0,
sub[0]Xgrid,5,Ygrid,21,39.0610988140778,indicator,0,sub[1]Xgrid,14,Ygrid,20,39.0610988140778,indicator,0,
sub[0]Xgrid,5,Ygrid,21,40.6371383126627,indicator,0,sub[1]Xgrid,16,Ygrid,18,40.6371383126627,indicator,0,
sub[0]Xgrid,5,Ygrid,21,40.6371383126627,indicator,0,sub[1]Xgrid,16,Ygrid,18,40.6371383126627,indicator,0,
sub[0]Xgrid,5,Ygrid,21,39.2353840616713,indicator,0,sub[1]Xgrid,9,Ygrid,24,39.2353840616713,indicator,0,
sub[0]Xgrid,5,Ygrid,21,38.919617100705,indicator,0,sub[1]Xgrid,11,Ygrid,20,38.919617100705,indicator,0,
sub[0]Xgrid,5,Ygrid,21,39.4883276591922,indicator,0,sub[1]Xgrid,11,Ygrid,19,39.4883276591922,indicator,0,
sub[0]Xgrid,5,Ygrid,21,38.919617100705,indicator,0,sub[1]Xgrid,11,Ygrid,20,38.919617100705,indicator,0,
sub[0]Xgrid,5,Ygrid,21,40.8242453958172,indicator,4,sub[1]Xgrid,17,Ygrid,18,40.8242453958172,indicator,4,
sub[0]Xgrid,5,Ygrid,21,38.5570885297442,indicator,6,sub[1]Xgrid,12,Ygrid,23,38.5570885297442,indicator,6,
sub[0]Xgrid,5,Ygrid,21,40.0032343893104,indicator,10,sub[1]Xgrid,17,Ygrid,19,40.0032343893104,indicator,10,
sub[0]Xgrid,5,Ygrid,21,38.5048041400851,indicator,10,sub[1]Xgrid,15,Ygrid,22,38.5048041400851,indicator,10,
sub[0]Xgrid,5,Ygrid,21,38.7793878069889,indicator,10,sub[1]Xgrid,13,Ygrid,24,38.7793878069889,indicator,10,
sub[0]Xgrid,5,Ygrid,21,38.8511571675352,indicator,11,sub[1]Xgrid,17,Ygrid,21,38.8511571675352,indicator,11,
sub[0]Xgrid,5,Ygrid,21,39.3392363887622,indicator,11,sub[1]Xgrid,17,Ygrid,20,39.3392363887622,indicator,11,
sub[0]Xgrid,5,Ygrid,21,38.4779816974688,indicator,12,sub[1]Xgrid,16,Ygrid,23,38.4779816974688,indicator,12,
sub[0]Xgrid,5,Ygrid,21,38.5983441924134,indicator,12,sub[1]Xgrid,18,Ygrid,22,38.5983441924134,indicator,12,
sub[0]Xgrid,2,Ygrid,5,39.1553096753329,indicator,18,sub[1]Xgrid,1,Ygrid,12,39.1553096753329,indicator,18,sub[2]Xgrid,5,Ygrid,21,39.1553096753329,indicator,18,
sub[0]Xgrid,2,Ygrid,5,39.7402792695071,indicator,18,sub[1]Xgrid,0,Ygrid,11,39.7402792695071,indicator,18,sub[2]Xgrid,5,Ygrid,21,39.7402792695071,indicator,18,
sub[0]Xgrid,2,Ygrid,5,38.8793401475406,indicator,19,sub[1]Xgrid,4,Ygrid,8,38.8793401475406,indicator,19,sub[2]Xgrid,5,Ygrid,21,38.8793401475406,indicator,19,
sub[0]Xgrid,2,Ygrid,5,38.5240147478854,indicator,19,sub[1]Xgrid,3,Ygrid,9,38.5240147478854,indicator,19,sub[2]Xgrid,5,Ygrid,21,38.5240147478854,indicator,19,
sub[0]Xgrid,2,Ygrid,5,38.6135876629021,indicator,20,sub[1]Xgrid,3,Ygrid,7,38.6135876629021,indicator,20,sub[2]Xgrid,5,Ygrid,21,38.6135876629021,indicator,20,
sub[0]Xgrid,2,Ygrid,5,38.5324426024497,indicator,20,sub[1]Xgrid,2,Ygrid,6,38.5324426024497,indicator,20,sub[2]Xgrid,5,Ygrid,21,38.5324426024497,indicator,20,
sub[0]Xgrid,2,Ygrid,5,38.8793401475406,indicator,20,sub[1]Xgrid,4,Ygrid,8,38.8793401475406,indicator,20,sub[2]Xgrid,5,Ygrid,21,38.8793401475406,indicator,20,
sub[0]Xgrid,2,Ygrid,5,38.6135876629021,indicator,20,sub[1]Xgrid,3,Ygrid,7,38.6135876629021,indicator,20,sub[2]Xgrid,5,Ygrid,21,38.6135876629021,indicator,20,
Path[1]Xgrid,21,Ygrid,5,Distance,38.4707681233427,Fdis,0.0259937622455018,Fitness,0,subcount,23,Sunev,33.3752642632925
sub[0]Xgrid,5,Ygrid,2,38.5161856191551,indicator,0,sub[1]Xgrid,15,Ygrid,4,38.5161856191551,indicator,0,sub[2]Xgrid,21,Ygrid,5,38.5161856191551,indicator,0,
sub[0]Xgrid,5,Ygrid,2,39.4963622337202,indicator,0,sub[1]Xgrid,15,Ygrid,1,39.4963622337202,indicator,0,sub[2]Xgrid,21,Ygrid,5,39.4963622337202,indicator,0,
sub[0]Xgrid,5,Ygrid,2,38.7793878069889,indicator,0,sub[1]Xgrid,13,Ygrid,2,38.7793878069889,indicator,0,sub[2]Xgrid,21,Ygrid,5,38.7793878069889,indicator,0,
sub[0]Xgrid,5,Ygrid,2,38.5708790890893,indicator,0,sub[1]Xgrid,12,Ygrid,4,38.5708790890893,indicator,0,sub[2]Xgrid,21,Ygrid,5,38.5708790890893,indicator,0,
sub[0]Xgrid,5,Ygrid,2,38.8511571675352,indicator,0,sub[1]Xgrid,14,Ygrid,2,38.8511571675352,indicator,0,sub[2]Xgrid,21,Ygrid,5,38.8511571675352,indicator,0,
sub[0]Xgrid,5,Ygrid,2,39.1553096753329,indicator,1,sub[1]Xgrid,12,Ygrid,1,39.1553096753329,indicator,1,sub[2]Xgrid,21,Ygrid,5,39.1553096753329,indicator,1,
sub[0]Xgrid,5,Ygrid,2,38.5147434627631,indicator,1,sub[1]Xgrid,10,Ygrid,3,38.5147434627631,indicator,1,sub[2]Xgrid,21,Ygrid,5,38.5147434627631,indicator,1,
sub[0]Xgrid,21,Ygrid,5,41.1900857994197,indicator,9,sub[1]Xgrid,17,Ygrid,12,41.1900857994197,indicator,9,
sub[0]Xgrid,5,Ygrid,2,39.7402792695071,indicator,9,sub[1]Xgrid,11,Ygrid,0,39.7402792695071,indicator,9,sub[2]Xgrid,21,Ygrid,5,39.7402792695071,indicator,9,
sub[0]Xgrid,5,Ygrid,2,38.6371383126627,indicator,9,sub[1]Xgrid,10,Ygrid,2,38.6371383126627,indicator,9,sub[2]Xgrid,21,Ygrid,5,38.6371383126627,indicator,9,
sub[0]Xgrid,5,Ygrid,2,39.0391034859838,indicator,9,sub[1]Xgrid,10,Ygrid,1,39.0391034859838,indicator,9,sub[2]Xgrid,21,Ygrid,5,39.0391034859838,indicator,9,
sub[0]Xgrid,5,Ygrid,2,39.7402792695071,indicator,9,sub[1]Xgrid,11,Ygrid,0,39.7402792695071,indicator,9,sub[2]Xgrid,21,Ygrid,5,39.7402792695071,indicator,9,
sub[0]Xgrid,21,Ygrid,5,38.4710930299355,indicator,10,sub[1]Xgrid,22,Ygrid,11,38.4710930299355,indicator,10,
sub[0]Xgrid,5,Ygrid,2,38.8793401475406,indicator,11,sub[1]Xgrid,8,Ygrid,4,38.8793401475406,indicator,11,sub[2]Xgrid,21,Ygrid,5,38.8793401475406,indicator,11,
sub[0]Xgrid,21,Ygrid,5,38.656217716424,indicator,11,sub[1]Xgrid,23,Ygrid,10,38.656217716424,indicator,11,
sub[0]Xgrid,5,Ygrid,2,38.8793401475406,indicator,12,sub[1]Xgrid,8,Ygrid,4,38.8793401475406,indicator,12,sub[2]Xgrid,21,Ygrid,5,38.8793401475406,indicator,12,
sub[0]Xgrid,5,Ygrid,2,39.7693236143194,indicator,12,sub[1]Xgrid,8,Ygrid,0,39.7693236143194,indicator,12,sub[2]Xgrid,21,Ygrid,5,39.7693236143194,indicator,12,
sub[0]Xgrid,21,Ygrid,5,38.4779816974688,indicator,12,sub[1]Xgrid,22,Ygrid,13,38.4779816974688,indicator,12,
sub[0]Xgrid,21,Ygrid,5,38.5269563300939,indicator,13,sub[1]Xgrid,23,Ygrid,13,38.5269563300939,indicator,13,
sub[0]Xgrid,5,Ygrid,2,39.0994800340357,indicator,14,sub[1]Xgrid,7,Ygrid,4,39.0994800340357,indicator,14,sub[2]Xgrid,21,Ygrid,5,39.0994800340357,indicator,14,
sub[0]Xgrid,21,Ygrid,5,38.5048041400851,indicator,14,sub[1]Xgrid,22,Ygrid,15,38.5048041400851,indicator,14,
sub[0]Xgrid,21,Ygrid,5,38.5048041400851,indicator,14,sub[1]Xgrid,22,Ygrid,15,38.5048041400851,indicator,14,
sub[0]Xgrid,21,Ygrid,5,38.4888082269943,indicator,14,sub[1]Xgrid,23,Ygrid,15,38.4888082269943,indicator,14,
Path[2]Xgrid,3,Ygrid,7,Distance,38.4945793026467,Fdis,0.0259776835626112,Fitness,0,subcount,52,Sunev,72.9494164528157
Path[2]Xgrid,5,Ygrid,21,Distance,38.4945793026467,Fdis,0.0259776835626112,Fitness,0,subcount,52,Sunev,72.9494164528157
Path[2]Xgrid,14,Ygrid,22,Distance,38.4945793026467,Fdis,0.0259776835626112,Fitness,0,subcount,52,Sunev,72.9494164528157
sub[0]Xgrid,3,Ygrid,7,53.5710391479408,indicator,0,sub[1]Xgrid,5,Ygrid,21,53.5710391479408,indicator,0,sub[2]Xgrid,14,Ygrid,22,53.5710391479408,indicator,0,sub[3]Xgrid,8,Ygrid,17,53.5710391479408,indicator,0,
sub[0]Xgrid,3,Ygrid,5,41.3862645739685,indicator,0,sub[1]Xgrid,5,Ygrid,5,41.3862645739685,indicator,0,sub[2]Xgrid,3,Ygrid,7,41.3862645739685,indicator,0,sub[3]Xgrid,5,Ygrid,21,41.3862645739685,indicator,0,sub[4]Xgrid,14,Ygrid,22,41.3862645739685,indicator,0,
sub[0]Xgrid,3,Ygrid,5,42.3994567021861,indicator,0,sub[1]Xgrid,5,Ygrid,8,42.3994567021861,indicator,0,sub[2]Xgrid,3,Ygrid,7,42.3994567021861,indicator,0,sub[3]Xgrid,5,Ygrid,21,42.3994567021861,indicator,0,sub[4]Xgrid,14,Ygrid,22,42.3994567021861,indicator,0,
sub[0]Xgrid,3,Ygrid,5,39.7939054267221,indicator,0,sub[1]Xgrid,4,Ygrid,7,39.7939054267221,indicator,0,sub[2]Xgrid,3,Ygrid,7,39.7939054267221,indicator,0,sub[3]Xgrid,5,Ygrid,21,39.7939054267221,indicator,0,sub[4]Xgrid,14,Ygrid,22,39.7939054267221,indicator,0,
sub[0]Xgrid,3,Ygrid,5,38.5578374492223,indicator,0,sub[1]Xgrid,3,Ygrid,7,38.5578374492223,indicator,0,sub[2]Xgrid,3,Ygrid,7,38.5578374492223,indicator,0,sub[3]Xgrid,5,Ygrid,21,38.5578374492223,indicator,0,sub[4]Xgrid,14,Ygrid,22,38.5578374492223,indicator,0,
sub[0]Xgrid,3,Ygrid,5,38.5578374492223,indicator,0,sub[1]Xgrid,3,Ygrid,7,38.5578374492223,indicator,0,sub[2]Xgrid,3,Ygrid,7,38.5578374492223,indicator,0,sub[3]Xgrid,5,Ygrid,21,38.5578374492223,indicator,0,sub[4]Xgrid,14,Ygrid,22,38.5578374492223,indicator,0,
sub[0]Xgrid,3,Ygrid,5,39.7939054267221,indicator,0,sub[1]Xgrid,4,Ygrid,7,39.7939054267221,indicator,0,sub[2]Xgrid,3,Ygrid,7,39.7939054267221,indicator,0,sub[3]Xgrid,5,Ygrid,21,39.7939054267221,indicator,0,sub[4]Xgrid,14,Ygrid,22,39.7939054267221,indicator,0,
sub[0]Xgrid,3,Ygrid,5,41.3862645739685,indicator,0,sub[1]Xgrid,5,Ygrid,7,41.3862645739685,indicator,0,sub[2]Xgrid,3,Ygrid,7,41.3862645739685,indicator,0,sub[3]Xgrid,5,Ygrid,21,41.3862645739685,indicator,0,sub[4]Xgrid,14,Ygrid,22,41.3862645739685,indicator,0,
sub[0]Xgrid,3,Ygrid,5,42.3994567021861,indicator,0,sub[1]Xgrid,5,Ygrid,4,42.3994567021861,indicator,0,sub[2]Xgrid,3,Ygrid,7,42.3994567021861,indicator,0,sub[3]Xgrid,5,Ygrid,21,42.3994567021861,indicator,0,sub[4]Xgrid,14,Ygrid,22,42.3994567021861,indicator,0,
sub[0]Xgrid,3,Ygrid,7,54.5427515266965,indicator,0,sub[1]Xgrid,5,Ygrid,21,54.5427515266965,indicator,0,sub[2]Xgrid,14,Ygrid,22,54.5427515266965,indicator,0,sub[3]Xgrid,6,Ygrid,24,54.5427515266965,indicator,0,
sub[0]Xgrid,3,Ygrid,7,44.4972227460348,indicator,0,sub[1]Xgrid,5,Ygrid,21,44.4972227460348,indicator,0,sub[2]Xgrid,14,Ygrid,22,44.4972227460348,indicator,0,sub[3]Xgrid,11,Ygrid,23,44.4972227460348,indicator,0,
sub[0]Xgrid,3,Ygrid,7,52.5766501647417,indicator,0,sub[1]Xgrid,5,Ygrid,21,52.5766501647417,indicator,0,sub[2]Xgrid,14,Ygrid,22,52.5766501647417,indicator,0,sub[3]Xgrid,7,Ygrid,24,52.5766501647417,indicator,0,
sub[0]Xgrid,3,Ygrid,7,44.8004819997559,indicator,0,sub[1]Xgrid,5,Ygrid,21,44.8004819997559,indicator,0,sub[2]Xgrid,14,Ygrid,22,44.8004819997559,indicator,0,sub[3]Xgrid,11,Ygrid,21,44.8004819997559,indicator,0,
sub[0]Xgrid,3,Ygrid,7,58.3962915177029,indicator,0,sub[1]Xgrid,5,Ygrid,21,58.3962915177029,indicator,0,sub[2]Xgrid,14,Ygrid,22,58.3962915177029,indicator,0,sub[3]Xgrid,4,Ygrid,22,58.3962915177029,indicator,0,
sub[0]Xgrid,3,Ygrid,7,44.8004819997559,indicator,0,sub[1]Xgrid,5,Ygrid,21,44.8004819997559,indicator,0,sub[2]Xgrid,14,Ygrid,22,44.8004819997559,indicator,0,sub[3]Xgrid,11,Ygrid,21,44.8004819997559,indicator,0,
sub[0]Xgrid,3,Ygrid,7,52.6302845889587,indicator,0,sub[1]Xgrid,5,Ygrid,21,52.6302845889587,indicator,0,sub[2]Xgrid,14,Ygrid,22,52.6302845889587,indicator,0,sub[3]Xgrid,7,Ygrid,21,52.6302845889587,indicator,0,
sub[0]Xgrid,3,Ygrid,7,43.5418639092241,indicator,0,sub[1]Xgrid,5,Ygrid,21,43.5418639092241,indicator,0,sub[2]Xgrid,14,Ygrid,22,43.5418639092241,indicator,0,sub[3]Xgrid,13,Ygrid,19,43.5418639092241,indicator,0,
sub[0]Xgrid,3,Ygrid,7,56.516084732754,indicator,0,sub[1]Xgrid,5,Ygrid,21,56.516084732754,indicator,0,sub[2]Xgrid,14,Ygrid,22,56.516084732754,indicator,0,sub[3]Xgrid,5,Ygrid,24,56.516084732754,indicator,0,
sub[0]Xgrid,3,Ygrid,7,44.8004819997559,indicator,0,sub[1]Xgrid,5,Ygrid,21,44.8004819997559,indicator,0,sub[2]Xgrid,14,Ygrid,22,44.8004819997559,indicator,0,sub[3]Xgrid,11,Ygrid,21,44.8004819997559,indicator,0,
sub[0]Xgrid,3,Ygrid,7,49.9388804711484,indicator,0,sub[1]Xgrid,5,Ygrid,21,49.9388804711484,indicator,0,sub[2]Xgrid,14,Ygrid,22,49.9388804711484,indicator,0,sub[3]Xgrid,9,Ygrid,19,49.9388804711484,indicator,0,
sub[0]Xgrid,3,Ygrid,7,49.2058797788557,indicator,0,sub[1]Xgrid,5,Ygrid,21,49.2058797788557,indicator,0,sub[2]Xgrid,14,Ygrid,22,49.2058797788557,indicator,0,sub[3]Xgrid,9,Ygrid,20,49.2058797788557,indicator,0,
sub[0]Xgrid,3,Ygrid,7,46.7374669643552,indicator,0,sub[1]Xgrid,5,Ygrid,21,46.7374669643552,indicator,0,sub[2]Xgrid,14,Ygrid,22,46.7374669643552,indicator,0,sub[3]Xgrid,10,Ygrid,21,46.7374669643552,indicator,0,
sub[0]Xgrid,3,Ygrid,7,42.4768801629601,indicator,0,sub[1]Xgrid,5,Ygrid,21,42.4768801629601,indicator,0,sub[2]Xgrid,14,Ygrid,22,42.4768801629601,indicator,0,sub[3]Xgrid,14,Ygrid,19,42.4768801629601,indicator,0,
sub[0]Xgrid,3,Ygrid,7,42.7686762304607,indicator,0,sub[1]Xgrid,5,Ygrid,21,42.7686762304607,indicator,0,sub[2]Xgrid,14,Ygrid,22,42.7686762304607,indicator,0,sub[3]Xgrid,16,Ygrid,18,42.7686762304607,indicator,0,
sub[0]Xgrid,3,Ygrid,7,38.6210955957979,indicator,0,sub[1]Xgrid,5,Ygrid,21,38.6210955957979,indicator,0,sub[2]Xgrid,14,Ygrid,22,38.6210955957979,indicator,0,sub[3]Xgrid,18,Ygrid,22,38.6210955957979,indicator,0,
sub[0]Xgrid,3,Ygrid,7,41.7432652761704,indicator,0,sub[1]Xgrid,5,Ygrid,21,41.7432652761704,indicator,0,sub[2]Xgrid,14,Ygrid,22,41.7432652761704,indicator,0,sub[3]Xgrid,21,Ygrid,19,41.7432652761704,indicator,0,
sub[0]Xgrid,3,Ygrid,7,38.5427515266965,indicator,0,sub[1]Xgrid,5,Ygrid,21,38.5427515266965,indicator,0,sub[2]Xgrid,14,Ygrid,22,38.5427515266965,indicator,0,sub[3]Xgrid,16,Ygrid,22,38.5427515266965,indicator,0,
sub[0]Xgrid,3,Ygrid,7,41.0668698897302,indicator,0,sub[1]Xgrid,5,Ygrid,21,41.0668698897302,indicator,0,sub[2]Xgrid,14,Ygrid,22,41.0668698897302,indicator,0,sub[3]Xgrid,14,Ygrid,20,41.0668698897302,indicator,0,
sub[0]Xgrid,3,Ygrid,7,41.7544480766165,indicator,0,sub[1]Xgrid,5,Ygrid,21,41.7544480766165,indicator,0,sub[2]Xgrid,14,Ygrid,22,41.7544480766165,indicator,0,sub[3]Xgrid,15,Ygrid,19,41.7544480766165,indicator,0,
sub[0]Xgrid,3,Ygrid,7,38.6817050825957,indicator,0,sub[1]Xgrid,5,Ygrid,21,38.6817050825957,indicator,0,sub[2]Xgrid,14,Ygrid,22,38.6817050825957,indicator,0,sub[3]Xgrid,19,Ygrid,22,38.6817050825957,indicator,0,
sub[0]Xgrid,3,Ygrid,5,43.96275579651,indicator,1,sub[1]Xgrid,6,Ygrid,4,43.96275579651,indicator,1,sub[2]Xgrid,3,Ygrid,7,43.96275579651,indicator,1,sub[3]Xgrid,5,Ygrid,21,43.96275579651,indicator,1,sub[4]Xgrid,14,Ygrid,22,43.96275579651,indicator,1,
sub[0]Xgrid,3,Ygrid,5,41.3862645739685,indicator,1,sub[1]Xgrid,1,Ygrid,7,41.3862645739685,indicator,1,sub[2]Xgrid,3,Ygrid,7,41.3862645739685,indicator,1,sub[3]Xgrid,5,Ygrid,21,41.3862645739685,indicator,1,sub[4]Xgrid,14,Ygrid,22,41.3862645739685,indicator,1,
sub[0]Xgrid,3,Ygrid,7,39.1249674002073,indicator,3,sub[1]Xgrid,5,Ygrid,21,39.1249674002073,indicator,3,sub[2]Xgrid,14,Ygrid,22,39.1249674002073,indicator,3,sub[3]Xgrid,16,Ygrid,24,39.1249674002073,indicator,3,
