pop0:
Fitness:,0,Distance,41.1995024844836,Front,1,gene[0]:,3,22,Sunev,1,gene[1]:,23,24,Sunev,1
pop1:
Fitness:,0,Distance,42.2036033111745,Front,1,gene[0]:,4,24,Sunev,1
pop2:
Fitness:,0,Distance,43.4325106033592,Front,1,gene[0]:,0,19,Sunev,1,gene[1]:,4,24,Sunev,1
pop3:
Fitness:,0,Distance,45,Front,1,gene[0]:,1,24,Sunev,1,gene[1]:,4,24,Sunev,1
pop4:
Fitness:,0,Distance,45,Front,1,gene[0]:,1,24,Sunev,1,gene[1]:,4,24,Sunev,1
pop5:
Fitness:,0,Distance,47.5233794975949,Front,1,gene[0]:,2,24,Sunev,1,gene[1]:,23,20,Sunev,1
pop6:
Fitness:,0,Distance,49.2278838837031,Front,1,gene[0]:,2,24,Sunev,1,gene[1]:,22,18,Sunev,1
pop7:
Fitness:,0,Distance,51.4891046488212,Front,1,gene[0]:,2,24,Sunev,1,gene[1]:,22,21,Sunev,1,gene[2]:,19,24,Sunev,1
pop8:
Fitness:,0,Distance,53.8110045901126,Front,1,gene[0]:,2,24,Sunev,1,gene[1]:,0,19,Sunev,1,gene[2]:,4,24,Sunev,1
pop9:
Fitness:,0,Distance,53.8110045901126,Front,1,gene[0]:,2,24,Sunev,1,gene[1]:,0,19,Sunev,1,gene[2]:,4,24,Sunev,1
pop10:
Fitness:,0,Distance,56.4379929002565,Front,1,gene[0]:,2,24,Sunev,1,gene[1]:,24,22,Sunev,1,gene[2]:,18,22,Sunev,1
pop11:
Fitness:,0,Distance,56.797166503374,Front,1,gene[0]:,2,24,Sunev,1,gene[1]:,24,22,Sunev,1,gene[2]:,22,21,Sunev,1,gene[3]:,18,22,Sunev,1
pop12:
Fitness:,0,Distance,59.9808816157894,Front,1,gene[0]:,2,24,Sunev,1,gene[1]:,24,22,Sunev,1,gene[2]:,22,21,Sunev,1,gene[3]:,18,22,Sunev,1,gene[4]:,23,20,Sunev,1
pop13:
Fitness:,0,Distance,62.7189888553837,Front,1,gene[0]:,2,24,Sunev,1,gene[1]:,24,22,Sunev,1,gene[2]:,21,24,Sunev,1,gene[3]:,15,24,Sunev,1
pop14:
Fitness:,0,Distance,71.0699743205352,Front,1,gene[0]:,2,24,Sunev,1,gene[1]:,24,22,Sunev,1,gene[2]:,21,24,Sunev,1,gene[3]:,11,22,Sunev,1
pop15:
Fitness:,1000,Distance,31.8276609256791,Front,1,gene[0]:,1,2,Sunev,1
pop16:
Fitness:,1000,Distance,33.7441337504025,Front,1,gene[0]:,12,20,Sunev,1
pop17:
Fitness:,201000,Distance,36.7359599852285,Front,1,gene[0]:,12,14,Sunev,1,gene[1]:,21,13,Sunev,1
pop18:
Fitness:,1000,Distance,45.4058124576509,Front,1,gene[0]:,2,14,Sunev,1,gene[1]:,4,24,Sunev,1,gene[2]:,8,19,Sunev,1
pop19:
Fitness:,200000,Distance,55.5429648314245,Front,1,gene[0]:,15,8,Sunev,1,gene[1]:,1,14,Sunev,1
pop20:
Fitness:,1000,Distance,65.7975667345441,Front,1,gene[0]:,23,14,Sunev,1,gene[1]:,7,23,Sunev,1,gene[2]:,20,17,Sunev,1
pop21:
Fitness:,101000,Distance,94.0789435758603,Front,1,gene[0]:,2,24,Sunev,1,gene[1]:,19,10,Sunev,1,gene[2]:,10,7,Sunev,1,gene[3]:,2,2,Sunev,1
pop22:
Fitness:,101000,Distance,143.696581522176,Front,1,gene[0]:,24,21,Sunev,1,gene[1]:,4,24,Sunev,1,gene[2]:,7,1,Sunev,1,gene[3]:,19,9,Sunev,1,gene[4]:,24,16,Sunev,1,gene[5]:,2,12,Sunev,1
pop23:
Fitness:,0,Distance,41.1995024844836,Front,1,gene[0]:,3,22,Sunev,0.983606557377049,gene[1]:,23,24,Sunev,0.983606557377049
pop24:
Fitness:,0,Distance,41.1995024844836,Front,1,gene[0]:,3,22,Sunev,0.983606557377049,gene[1]:,23,24,Sunev,0.983606557377049
pop25:
Fitness:,0,Distance,40.3287215906995,Front,1,gene[0]:,4,22,Sunev,0.967213114754098,gene[1]:,23,24,Sunev,0.967213114754098
pop26:
Fitness:,0,Distance,40.3234996583985,Front,1,gene[0]:,4,22,Sunev,0.951219512195122
pop27:
Fitness:,0,Distance,37.9315114170564,Front,1,gene[0]:,5,20,Sunev,0.934426229508197,gene[1]:,21,24,Sunev,0.934426229508197
pop28:
Fitness:,0,Distance,37.9315114170564,Front,1,gene[0]:,5,20,Sunev,0.918032786885246,gene[1]:,21,24,Sunev,0.918032786885246
pop29:
Fitness:,0,Distance,37.8555767535334,Front,1,gene[0]:,5,20,Sunev,0.902439024390244
pop30:
Fitness:,0,Distance,37.8555767535334,Front,1,gene[0]:,5,20,Sunev,0.878048780487805
pop31:
Fitness:,0,Distance,37.8555767535334,Front,1,gene[0]:,5,20,Sunev,0.853658536585366
pop32:
Fitness:,0,Distance,37.8555767535334,Front,1,gene[0]:,5,20,Sunev,0.829268292682927
pop33:
Fitness:,0,Distance,37.8555767535334,Front,1,gene[0]:,5,20,Sunev,0.804878048780488
pop34:
Fitness:,0,Distance,37.8555767535334,Front,1,gene[0]:,5,20,Sunev,0.75609756097561
pop35:
Fitness:,0,Distance,37.8555767535334,Front,1,gene[0]:,5,20,Sunev,0.731707317073171
pop36:
Fitness:,1000,Distance,33.1857833273896,Front,0,gene[0]:,11,18,Sunev,0
pop37:
Fitness:,0,Distance,37.8555767535334,Front,1,gene[0]:,5,20,Sunev,0.707317073170732
pop38:
Fitness:,0,Distance,37.8555767535334,Front,1,gene[0]:,5,20,Sunev,0.707317073170732
pop39:
Fitness:,0,Distance,37.8555767535334,Front,1,gene[0]:,5,20,Sunev,0.682926829268293
pop40:
Fitness:,0,Distance,37.8555767535334,Front,1,gene[0]:,5,20,Sunev,0.634146341463415
pop41:
Fitness:,0,Distance,37.8555767535334,Front,1,gene[0]:,5,20,Sunev,0.609756097560976
pop42:
