Path[0]Xgrid,5,Ygrid,21,Distance,35.4707681233427,Fdis,0.0259937622455018,Fitness,0,subcount,29,Sunev,2.03382239747199
sub[0]Xgrid,2,Ygrid,5,35.609815003129,indicator,1,sub[1]Xgrid,4,Ygrid,11,35.609815003129,indicator,1,sub[2]Xgrid,5,Ygrid,21,35.609815003129,indicator,1,
sub[0]Xgrid,5,Ygrid,21,37.1985801755439,indicator,1,sub[1]Xgrid,18,Ygrid,19,37.1985801755439,indicator,1,
sub[0]Xgrid,5,Ygrid,21,39.0563990276997,indicator,1,sub[1]Xgrid,18,Ygrid,17,39.0563990276997,indicator,1,
sub[0]Xgrid,2,Ygrid,5,37.282840340013,indicator,2,sub[1]Xgrid,0,Ygrid,6,37.282840340013,indicator,2,sub[2]Xgrid,5,Ygrid,21,37.282840340013,indicator,2,
sub[0]Xgrid,2,Ygrid,5,36.8111240919389,indicator,2,sub[1]Xgrid,0,Ygrid,12,36.8111240919389,indicator,2,sub[2]Xgrid,5,Ygrid,21,36.8111240919389,indicator,2,
sub[0]Xgrid,2,Ygrid,5,35.5161856191551,indicator,2,sub[1]Xgrid,4,Ygrid,15,35.5161856191551,indicator,2,sub[2]Xgrid,5,Ygrid,21,35.5161856191551,indicator,2,
sub[0]Xgrid,2,Ygrid,5,35.5708790890893,indicator,2,sub[1]Xgrid,3,Ygrid,14,35.5708790890893,indicator,2,sub[2]Xgrid,5,Ygrid,21,35.5708790890893,indicator,2,
sub[0]Xgrid,5,Ygrid,21,36.0663359565166,indicator,2,sub[1]Xgrid,10,Ygrid,24,36.0663359565166,indicator,2,
sub[0]Xgrid,5,Ygrid,21,36.6352684064632,indicator,3,sub[1]Xgrid,14,Ygrid,19,36.6352684064632,indicator,3,
sub[0]Xgrid,5,Ygrid,21,35.4888082269943,indicator,3,sub[1]Xgrid,15,Ygrid,23,35.4888082269943,indicator,3,
sub[0]Xgrid,5,Ygrid,21,38.1900857994197,indicator,4,sub[1]Xgrid,12,Ygrid,17,38.1900857994197,indicator,4,
