Path[0]Xgrid,2,Ygrid,10,Distance,40.7921561087423,Fdis,0.024514516892273,Fitness,0,subcount,32
Path[0]Xgrid,4,Ygrid,20,Distance,40.7921561087423,Fdis,0.024514516892273,Fitness,0,subcount,32
sub[0]Xgrid,2,Ygrid,10,40.7921561087423,sub[1]Xgrid,4,Ygrid,20,40.7921561087423,
sub[0]Xgrid,1,Ygrid,3,41.4951636244349,sub[1]Xgrid,0,Ygrid,4,41.4951636244349,sub[2]Xgrid,2,Ygrid,10,41.4951636244349,sub[3]Xgrid,4,Ygrid,20,41.4951636244349,
sub[0]Xgrid,1,Ygrid,3,41.4951636244349,sub[1]Xgrid,0,Ygrid,4,41.4951636244349,sub[2]Xgrid,2,Ygrid,10,41.4951636244349,sub[3]Xgrid,4,Ygrid,20,41.4951636244349,
sub[0]Xgrid,1,Ygrid,3,40.9186724018935,sub[1]Xgrid,2,Ygrid,6,40.9186724018935,sub[2]Xgrid,2,Ygrid,10,40.9186724018935,sub[3]Xgrid,4,Ygrid,20,40.9186724018935,
sub[0]Xgrid,1,Ygrid,3,44.1297749528214,sub[1]Xgrid,5,Ygrid,9,44.1297749528214,sub[2]Xgrid,2,Ygrid,10,44.1297749528214,sub[3]Xgrid,4,Ygrid,20,44.1297749528214,
sub[0]Xgrid,1,Ygrid,3,40.9186724018935,sub[1]Xgrid,2,Ygrid,6,40.9186724018935,sub[2]Xgrid,2,Ygrid,10,40.9186724018935,sub[3]Xgrid,4,Ygrid,20,40.9186724018935,
sub[0]Xgrid,1,Ygrid,3,40.9186724018935,sub[1]Xgrid,2,Ygrid,6,40.9186724018935,sub[2]Xgrid,2,Ygrid,10,40.9186724018935,sub[3]Xgrid,4,Ygrid,20,40.9186724018935,
sub[0]Xgrid,1,Ygrid,3,44.1297749528214,sub[1]Xgrid,5,Ygrid,9,44.1297749528214,sub[2]Xgrid,2,Ygrid,10,44.1297749528214,sub[3]Xgrid,4,Ygrid,20,44.1297749528214,
sub[0]Xgrid,1,Ygrid,3,44.1297749528214,sub[1]Xgrid,5,Ygrid,9,44.1297749528214,sub[2]Xgrid,2,Ygrid,10,44.1297749528214,sub[3]Xgrid,4,Ygrid,20,44.1297749528214,
sub[0]Xgrid,1,Ygrid,3,41.4951636244349,sub[1]Xgrid,0,Ygrid,4,41.4951636244349,sub[2]Xgrid,2,Ygrid,10,41.4951636244349,sub[3]Xgrid,4,Ygrid,20,41.4951636244349,
sub[0]Xgrid,1,Ygrid,3,44.1297749528214,sub[1]Xgrid,5,Ygrid,9,44.1297749528214,sub[2]Xgrid,2,Ygrid,10,44.1297749528214,sub[3]Xgrid,4,Ygrid,20,44.1297749528214,
sub[0]Xgrid,1,Ygrid,3,40.8554142553179,sub[1]Xgrid,1,Ygrid,5,40.8554142553179,sub[2]Xgrid,2,Ygrid,10,40.8554142553179,sub[3]Xgrid,4,Ygrid,20,40.8554142553179,
sub[0]Xgrid,1,Ygrid,3,40.9186724018935,sub[1]Xgrid,2,Ygrid,6,40.9186724018935,sub[2]Xgrid,2,Ygrid,10,40.9186724018935,sub[3]Xgrid,4,Ygrid,20,40.9186724018935,
sub[0]Xgrid,1,Ygrid,3,42.4157737613166,sub[1]Xgrid,4,Ygrid,8,42.4157737613166,sub[2]Xgrid,2,Ygrid,10,42.4157737613166,sub[3]Xgrid,4,Ygrid,20,42.4157737613166,
sub[0]Xgrid,1,Ygrid,3,42.4157737613166,sub[1]Xgrid,4,Ygrid,8,42.4157737613166,sub[2]Xgrid,2,Ygrid,10,42.4157737613166,sub[3]Xgrid,4,Ygrid,20,42.4157737613166,
sub[0]Xgrid,1,Ygrid,3,44.1297749528214,sub[1]Xgrid,5,Ygrid,9,44.1297749528214,sub[2]Xgrid,2,Ygrid,10,44.1297749528214,sub[3]Xgrid,4,Ygrid,20,44.1297749528214,
sub[0]Xgrid,1,Ygrid,3,40.8554142553179,sub[1]Xgrid,1,Ygrid,5,40.8554142553179,sub[2]Xgrid,2,Ygrid,10,40.8554142553179,sub[3]Xgrid,4,Ygrid,20,40.8554142553179,
sub[0]Xgrid,1,Ygrid,3,41.4951636244349,sub[1]Xgrid,0,Ygrid,4,41.4951636244349,sub[2]Xgrid,2,Ygrid,10,41.4951636244349,sub[3]Xgrid,4,Ygrid,20,41.4951636244349,
sub[0]Xgrid,1,Ygrid,3,44.1297749528214,sub[1]Xgrid,5,Ygrid,9,44.1297749528214,sub[2]Xgrid,2,Ygrid,10,44.1297749528214,sub[3]Xgrid,4,Ygrid,20,44.1297749528214,
sub[0]Xgrid,1,Ygrid,3,41.390808356893,sub[1]Xgrid,3,Ygrid,7,41.390808356893,sub[2]Xgrid,2,Ygrid,10,41.390808356893,sub[3]Xgrid,4,Ygrid,20,41.390808356893,
sub[0]Xgrid,1,Ygrid,3,41.390808356893,sub[1]Xgrid,3,Ygrid,7,41.390808356893,sub[2]Xgrid,2,Ygrid,10,41.390808356893,sub[3]Xgrid,4,Ygrid,20,41.390808356893,
sub[0]Xgrid,2,Ygrid,10,40.8532174434999,sub[1]Xgrid,4,Ygrid,20,40.8532174434999,sub[2]Xgrid,15,Ygrid,23,40.8532174434999,
sub[0]Xgrid,2,Ygrid,10,42.7799753064633,sub[1]Xgrid,4,Ygrid,20,42.7799753064633,sub[2]Xgrid,9,Ygrid,17,42.7799753064633,
sub[0]Xgrid,2,Ygrid,10,40.8532174434999,sub[1]Xgrid,4,Ygrid,20,40.8532174434999,sub[2]Xgrid,15,Ygrid,23,40.8532174434999,
sub[0]Xgrid,2,Ygrid,10,41.0451886950447,sub[1]Xgrid,4,Ygrid,20,41.0451886950447,sub[2]Xgrid,12,Ygrid,20,41.0451886950447,
sub[0]Xgrid,2,Ygrid,10,40.8532174434999,sub[1]Xgrid,4,Ygrid,20,40.8532174434999,sub[2]Xgrid,13,Ygrid,21,40.8532174434999,
sub[0]Xgrid,2,Ygrid,10,41.0451886950447,sub[1]Xgrid,4,Ygrid,20,41.0451886950447,sub[2]Xgrid,16,Ygrid,24,41.0451886950447,
sub[0]Xgrid,2,Ygrid,10,41.0451886950447,sub[1]Xgrid,4,Ygrid,20,41.0451886950447,sub[2]Xgrid,16,Ygrid,24,41.0451886950447,
sub[0]Xgrid,2,Ygrid,10,41.9521795864357,sub[1]Xgrid,4,Ygrid,20,41.9521795864357,sub[2]Xgrid,10,Ygrid,18,41.9521795864357,
sub[0]Xgrid,2,Ygrid,10,40.7921561087423,sub[1]Xgrid,4,Ygrid,20,40.7921561087423,sub[2]Xgrid,14,Ygrid,22,40.7921561087423,
sub[0]Xgrid,2,Ygrid,10,41.3955341434207,sub[1]Xgrid,4,Ygrid,20,41.3955341434207,sub[2]Xgrid,11,Ygrid,19,41.3955341434207,
sub[0]Xgrid,2,Ygrid,10,40.8532174434999,sub[1]Xgrid,4,Ygrid,20,40.8532174434999,sub[2]Xgrid,15,Ygrid,23,40.8532174434999,
sub[0]Xgrid,2,Ygrid,10,50.886725321897,sub[1]Xgrid,4,Ygrid,20,50.886725321897,sub[2]Xgrid,2,Ygrid,14,50.886725321897,
sub[0]Xgrid,2,Ygrid,10,45.9367372829091,sub[1]Xgrid,4,Ygrid,20,45.9367372829091,sub[2]Xgrid,4,Ygrid,16,45.9367372829091,
sub[0]Xgrid,2,Ygrid,10,43.8068124458561,sub[1]Xgrid,4,Ygrid,20,43.8068124458561,sub[2]Xgrid,5,Ygrid,17,43.8068124458561,
sub[0]Xgrid,2,Ygrid,10,48.3424168855557,sub[1]Xgrid,4,Ygrid,20,48.3424168855557,sub[2]Xgrid,3,Ygrid,15,48.3424168855557,
sub[0]Xgrid,2,Ygrid,10,43.8068124458561,sub[1]Xgrid,4,Ygrid,20,43.8068124458561,sub[2]Xgrid,5,Ygrid,17,43.8068124458561,
sub[0]Xgrid,2,Ygrid,10,41.2784008612089,sub[1]Xgrid,4,Ygrid,20,41.2784008612089,sub[2]Xgrid,7,Ygrid,19,41.2784008612089,
sub[0]Xgrid,2,Ygrid,10,42.1981711401276,sub[1]Xgrid,4,Ygrid,20,42.1981711401276,sub[2]Xgrid,6,Ygrid,18,42.1981711401276,
sub[0]Xgrid,2,Ygrid,10,42.1981711401276,sub[1]Xgrid,4,Ygrid,20,42.1981711401276,sub[2]Xgrid,6,Ygrid,18,42.1981711401276,
sub[0]Xgrid,2,Ygrid,10,41.2784008612089,sub[1]Xgrid,4,Ygrid,20,41.2784008612089,sub[2]Xgrid,7,Ygrid,19,41.2784008612089,
sub[0]Xgrid,2,Ygrid,10,42.1981711401276,sub[1]Xgrid,4,Ygrid,20,42.1981711401276,sub[2]Xgrid,6,Ygrid,18,42.1981711401276,
sub[0]Xgrid,2,Ygrid,10,50.886725321897,sub[1]Xgrid,4,Ygrid,20,50.886725321897,sub[2]Xgrid,2,Ygrid,14,50.886725321897,
sub[0]Xgrid,2,Ygrid,10,45.9367372829091,sub[1]Xgrid,4,Ygrid,20,45.9367372829091,sub[2]Xgrid,4,Ygrid,16,45.9367372829091,
sub[0]Xgrid,2,Ygrid,10,41.2784008612089,sub[1]Xgrid,4,Ygrid,20,41.2784008612089,sub[2]Xgrid,7,Ygrid,19,41.2784008612089,
sub[0]Xgrid,2,Ygrid,10,45.9367372829091,sub[1]Xgrid,4,Ygrid,20,45.9367372829091,sub[2]Xgrid,4,Ygrid,16,45.9367372829091,
sub[0]Xgrid,2,Ygrid,10,43.8068124458561,sub[1]Xgrid,4,Ygrid,20,43.8068124458561,sub[2]Xgrid,5,Ygrid,17,43.8068124458561,
sub[0]Xgrid,2,Ygrid,10,41.2784008612089,sub[1]Xgrid,4,Ygrid,20,41.2784008612089,sub[2]Xgrid,7,Ygrid,19,41.2784008612089,
sub[0]Xgrid,2,Ygrid,10,42.1981711401276,sub[1]Xgrid,4,Ygrid,20,42.1981711401276,sub[2]Xgrid,6,Ygrid,18,42.1981711401276,
