pop0:
Fitness:,401000,Distance,68.127090065398,Front,1,gene[0]:,12,11,Sunev,49.2962281900413,gene[1]:,8,24,Sunev,49.2962281900413,gene[2]:,6,19,Sunev,49.2962281900413,gene[3]:,18,7,Sunev,49.2962281900413
pop1:
Fitness:,0,Distance,84.6775798538088,Front,1,gene[0]:,24,0,Sunev,49.1004992781173,gene[1]:,9,2,Sunev,49.1004992781173,gene[2]:,3,4,Sunev,49.1004992781173,gene[3]:,1,22,Sunev,49.1004992781173
pop2:
Fitness:,0,Distance,84.6775798538088,Front,1,gene[0]:,24,0,Sunev,48.354290081426,gene[1]:,9,2,Sunev,48.354290081426,gene[2]:,3,4,Sunev,48.354290081426,gene[3]:,1,22,Sunev,48.354290081426
pop3:
Fitness:,0,Distance,84.6775798538088,Front,1,gene[0]:,24,0,Sunev,46.8105546329722,gene[1]:,9,2,Sunev,46.8105546329722,gene[2]:,3,4,Sunev,46.8105546329722,gene[3]:,1,22,Sunev,46.8105546329722
pop4:
Fitness:,0,Distance,74.2929061054756,Front,1,gene[0]:,20,5,Sunev,46.7053047953066,gene[1]:,9,2,Sunev,46.7053047953066,gene[2]:,3,4,Sunev,46.7053047953066,gene[3]:,4,22,Sunev,46.7053047953066
pop5:
Fitness:,0,Distance,52.4312615745425,Front,1,gene[0]:,7,7,Sunev,44.6960981079323,gene[1]:,6,4,Sunev,44.6960981079323,gene[2]:,0,20,Sunev,44.6960981079323,gene[3]:,16,22,Sunev,44.6960981079323
pop6:
Fitness:,0,Distance,52.4312615745425,Front,1,gene[0]:,7,7,Sunev,43.1767342959236,gene[1]:,6,4,Sunev,43.1767342959236,gene[2]:,0,20,Sunev,43.1767342959236,gene[3]:,16,22,Sunev,43.1767342959236
pop7:
Fitness:,0,Distance,42.5583557145395,Front,1,gene[0]:,3,4,Sunev,41.3218805111673,gene[1]:,2,4,Sunev,41.3218805111673,gene[2]:,20,4,Sunev,41.3218805111673,gene[3]:,23,19,Sunev,41.3218805111673
pop8:
Fitness:,0,Distance,42.5583557145395,Front,1,gene[0]:,3,4,Sunev,41.0627688209199,gene[1]:,2,4,Sunev,41.0627688209199,gene[2]:,20,4,Sunev,41.0627688209199,gene[3]:,23,19,Sunev,41.0627688209199
pop9:
Fitness:,0,Distance,41.3960780543711,Front,1,gene[0]:,2,4,Sunev,39.7347890683379,gene[1]:,20,4,Sunev,39.7347890683379,gene[2]:,23,19,Sunev,39.7347890683379
pop10:
Fitness:,0,Distance,41.0632509223752,Front,1,gene[0]:,3,4,Sunev,38.1294551024269,gene[1]:,9,2,Sunev,38.1294551024269,gene[2]:,20,4,Sunev,38.1294551024269,gene[3]:,23,19,Sunev,38.1294551024269
pop11:
Fitness:,0,Distance,38.4403125391649,Front,1,gene[0]:,9,2,Sunev,35.8474365001548,gene[1]:,14,3,Sunev,35.8474365001548,gene[2]:,20,5,Sunev,35.8474365001548,gene[3]:,22,22,Sunev,35.8474365001548
pop12:
Fitness:,0,Distance,38.1015900678535,Front,1,gene[0]:,11,3,Sunev,26.6204487614274,gene[1]:,20,5,Sunev,26.6204487614274,gene[2]:,23,23,Sunev,26.6204487614274
pop13:
Fitness:,0,Distance,37.928498393146,Front,1,gene[0]:,3,1,Sunev,25.335817023472,gene[1]:,20,5,Sunev,25.335817023472,gene[2]:,24,22,Sunev,25.335817023472
pop14:
Fitness:,0,Distance,37.8592530809818,Front,1,gene[0]:,11,3,Sunev,23.4746830975661,gene[1]:,20,5,Sunev,23.4746830975661,gene[2]:,23,20,Sunev,23.4746830975661
pop15:
Fitness:,0,Distance,37.8592530809818,Front,1,gene[0]:,11,3,Sunev,21.3605827938208,gene[1]:,20,5,Sunev,21.3605827938208,gene[2]:,23,20,Sunev,21.3605827938208
pop16:
Fitness:,0,Distance,37.8555767535334,Front,1,gene[0]:,11,3,Sunev,20.908884545458,gene[1]:,20,5,Sunev,20.908884545458
pop17:
Fitness:,0,Distance,37.8555767535334,Front,1,gene[0]:,11,3,Sunev,20.3263923975549,gene[1]:,20,5,Sunev,20.3263923975549
pop18:
Fitness:,0,Distance,37.8555767535334,Front,1,gene[0]:,11,3,Sunev,19.979755221739,gene[1]:,20,5,Sunev,19.979755221739
pop19:
Fitness:,0,Distance,37.8555767535334,Front,1,gene[0]:,11,3,Sunev,19.3814812604405,gene[1]:,20,5,Sunev,19.3814812604405
pop20:
Fitness:,0,Distance,37.8555767535334,Front,1,gene[0]:,11,3,Sunev,19.0876251237344,gene[1]:,20,5,Sunev,19.0876251237344
pop21:
Fitness:,0,Distance,37.8555767535334,Front,1,gene[0]:,11,3,Sunev,18.5115181565822,gene[1]:,20,5,Sunev,18.5115181565822
pop22:
Fitness:,0,Distance,37.8555767535334,Front,1,gene[0]:,11,3,Sunev,18.1946256263177,gene[1]:,20,5,Sunev,18.1946256263177
pop23:
Fitness:,0,Distance,37.8555767535334,Front,1,gene[0]:,11,3,Sunev,17.6424937078273,gene[1]:,20,5,Sunev,17.6424937078273
pop24:
Fitness:,0,Distance,37.8555767535334,Front,1,gene[0]:,11,3,Sunev,17.2434343555259,gene[1]:,20,5,Sunev,17.2434343555259
pop25:
Fitness:,0,Distance,37.8555767535334,Front,1,gene[0]:,11,3,Sunev,17.2036040850429,gene[1]:,20,5,Sunev,17.2036040850429
pop26:
Fitness:,0,Distance,37.8555767535334,Front,1,gene[0]:,11,3,Sunev,16.9122253035572,gene[1]:,20,5,Sunev,16.9122253035572
pop27:
Fitness:,0,Distance,37.8555767535334,Front,1,gene[0]:,11,3,Sunev,16.487757298809,gene[1]:,20,5,Sunev,16.487757298809
pop28:
Fitness:,0,Distance,37.8555767535334,Front,1,gene[0]:,11,3,Sunev,16.2369851638349,gene[1]:,20,5,Sunev,16.2369851638349
pop29:
Fitness:,0,Distance,37.8555767535334,Front,1,gene[0]:,11,3,Sunev,15.9065253393856,gene[1]:,20,5,Sunev,15.9065253393856
pop30:
Fitness:,0,Distance,37.8555767535334,Front,1,gene[0]:,11,3,Sunev,15.6402545395179,gene[1]:,20,5,Sunev,15.6402545395179
pop31:
Fitness:,0,Distance,37.8555767535334,Front,1,gene[0]:,11,3,Sunev,15.3893364409594,gene[1]:,20,5,Sunev,15.3893364409594
pop32:
Fitness:,0,Distance,37.8555767535334,Front,1,gene[0]:,20,5,Sunev,7.10471924422976
pop33:
Fitness:,0,Distance,37.8555767535334,Front,1,gene[0]:,20,5,Sunev,6.991069332234,gene[1]:,20,5,Sunev,6.991069332234
pop34:
Fitness:,0,Distance,37.8555767535334,Front,1,gene[0]:,20,5,Sunev,6.48308932384998
pop35:
Fitness:,0,Distance,37.8555767535334,Front,1,gene[0]:,20,5,Sunev,6.1377956095265,gene[1]:,20,5,Sunev,6.1377956095265
pop36:
Fitness:,0,Distance,37.8555767535334,Front,1,gene[0]:,20,5,Sunev,5.72507396856863
pop37:
Fitness:,0,Distance,37.8555767535334,Front,1,gene[0]:,20,5,Sunev,5.4257723416438
pop38:
Fitness:,0,Distance,37.8555767535334,Front,1,gene[0]:,20,5,Sunev,5.15970853353883
pop39:
Fitness:,0,Distance,37.8555767535334,Front,1,gene[0]:,20,5,Sunev,4.68853095035432
pop40:
Fitness:,0,Distance,37.8555767535334,Front,1,gene[0]:,20,5,Sunev,4.43179761350943
pop41:
Fitness:,0,Distance,37.8555767535334,Front,1,gene[0]:,20,5,Sunev,4.17465042803337
pop42:
Fitness:,0,Distance,37.8555767535334,Front,1,gene[0]:,20,5,Sunev,3.86358621613355
pop43:
Fitness:,0,Distance,37.8555767535334,Front,1,gene[0]:,20,5,Sunev,3.50848828792049
pop44:
Fitness:,0,Distance,37.8555767535334,Front,1,gene[0]:,20,5,Sunev,3.4284068287223
pop45:
Fitness:,0,Distance,37.8555767535334,Front,1,gene[0]:,20,5,Sunev,3.12510346298066
pop46:
Fitness:,0,Distance,37.8555767535334,Front,1,gene[0]:,20,5,Sunev,3.11129341253592
pop47:
Fitness:,0,Distance,37.8555767535334,Front,1,gene[0]:,20,5,Sunev,2.89836853258506
pop48:
Fitness:,0,Distance,37.8555767535334,Front,1,gene[0]:,20,5,Sunev,2.72287709788671
pop49:
Fitness:,0,Distance,37.8555767535334,Front,1,gene[0]:,20,5,Sunev,2.70250643149384
pop50:
Fitness:,0,Distance,37.8555767535334,Front,1,gene[0]:,20,5,Sunev,2.68849296780264
pop51:
Fitness:,0,Distance,37.8555767535334,Front,1,gene[0]:,20,5,Sunev,2.64393992480086
pop52:
Fitness:,0,Distance,37.8555767535334,Front,1,gene[0]:,20,5,Sunev,2.45312718821066
pop53:
Fitness:,0,Distance,37.8555767535334,Front,1,gene[0]:,20,5,Sunev,2.41739451010054
pop54:
Fitness:,0,Distance,37.8555767535334,Front,1,gene[0]:,20,5,Sunev,2.41134843317763
pop55:
Fitness:,0,Distance,37.8555767535334,Front,1,gene[0]:,20,5,Sunev,2.34068042856243
pop56:
Fitness:,0,Distance,37.8555767535334,Front,1,gene[0]:,20,5,Sunev,2.21943416077089
pop57:
Fitness:,0,Distance,37.8555767535334,Front,1,gene[0]:,20,5,Sunev,2.05082295668875
pop58:
Fitness:,0,Distance,37.8555767535334,Front,1,gene[0]:,20,5,Sunev,1.5679686902838
pop59:
Fitness:,1000,Distance,63.6471091859795,Front,2,gene[0]:,3,4,Sunev,36.341150277292,gene[1]:,19,20,Sunev,36.341150277292,gene[2]:,23,19,Sunev,36.341150277292,gene[3]:,20,5,Sunev,36.341150277292
pop60:
Fitness:,1000,Distance,68.2059396142169,Front,2,gene[0]:,9,2,Sunev,34.4453439692958,gene[1]:,17,20,Sunev,34.4453439692958,gene[2]:,16,2,Sunev,34.4453439692958
pop61:
Fitness:,1000,Distance,32.5782535794583,Front,2,gene[0]:,21,17,Sunev,31.5034834779804,gene[1]:,23,23,Sunev,31.5034834779804
pop62:
Fitness:,1000,Distance,47.5164187378602,Front,2,gene[0]:,24,22,Sunev,30.0689081783135,gene[1]:,21,15,Sunev,30.0689081783135
pop63:
Fitness:,202000,Distance,63.9705605919228,Front,2,gene[0]:,8,17,Sunev,26.5407493071084,gene[1]:,18,4,Sunev,26.5407493071084,gene[2]:,11,19,Sunev,26.5407493071084
pop64:
Fitness:,1000,Distance,51.4065754186622,Front,2,gene[0]:,11,3,Sunev,25.7290636677076,gene[1]:,23,20,Sunev,25.7290636677076,gene[2]:,13,22,Sunev,25.7290636677076
pop65:
Fitness:,1000,Distance,34.9739326705825,Front,2,gene[0]:,11,3,Sunev,21.8128791494632,gene[1]:,22,14,Sunev,21.8128791494632
pop66:
Fitness:,2000,Distance,33.9177225277498,Front,2,gene[0]:,11,3,Sunev,21.2242573181394
pop67:
Fitness:,201000,Distance,33.2331416653396,Front,2,gene[0]:,18,12,Sunev,21.2057103294063,gene[1]:,24,21,Sunev,21.2057103294063
pop68:
Fitness:,2000,Distance,33.9177225277498,Front,2,gene[0]:,11,3,Sunev,20.9071147052352
pop69:
Fitness:,2000,Distance,33.9177225277498,Front,2,gene[0]:,11,3,Sunev,20.641456921698
pop70:
Fitness:,1000,Distance,52.0145817402029,Front,2,gene[0]:,16,21,Sunev,20.5227959254047,gene[1]:,24,10,Sunev,20.5227959254047
pop71:
Fitness:,1000,Distance,35.7439211363029,Front,2,gene[0]:,11,3,Sunev,20.331082578937,gene[1]:,21,10,Sunev,20.331082578937
pop72:
Fitness:,201000,Distance,74.6835609730942,Front,2,gene[0]:,3,4,Sunev,19.5076787188367,gene[1]:,4,23,Sunev,19.5076787188367,gene[2]:,10,19,Sunev,19.5076787188367,gene[3]:,19,1,Sunev,19.5076787188367,gene[4]:,17,12,Sunev,19.5076787188367,gene[5]:,18,15,Sunev,19.5076787188367
pop73:
Fitness:,0,Distance,46.217995009619,Front,2,gene[0]:,7,7,Sunev,19.112266582268,gene[1]:,19,0,Sunev,19.112266582268
pop74:
Fitness:,1000,Distance,34.3848122720812,Front,2,gene[0]:,14,22,Sunev,16.2272942866466
pop75:
Fitness:,101000,Distance,44.0854446206595,Front,2,gene[0]:,16,0,Sunev,15.5548248574259,gene[1]:,20,5,Sunev,15.5548248574259,gene[2]:,15,13,Sunev,15.5548248574259
pop76:
Fitness:,101000,Distance,80.9608024130889,Front,2,gene[0]:,20,4,Sunev,13.8884010550034,gene[1]:,16,0,Sunev,13.8884010550034,gene[2]:,20,21,Sunev,13.8884010550034,gene[3]:,19,5,Sunev,13.8884010550034
pop77:
Fitness:,1000,Distance,34.6834618224484,Front,2,gene[0]:,1,7,Sunev,4.27539687186999
pop78:
Fitness:,1000,Distance,34.459060435492,Front,2,gene[0]:,9,1,Sunev,2.96715803341892
pop79:
Fitness:,0,Distance,40.561028345357,Front,2,gene[0]:,24,6,Sunev,2.85208203794681
pop80:
Fitness:,201000,Distance,34.0198404397837,Front,2,gene[0]:,16,7,Sunev,2.71437430872798
pop81:
Fitness:,0,Distance,40.3234996583985,Front,2,gene[0]:,22,4,Sunev,2.68614001488571
pop82:
Fitness:,201000,Distance,35.7367205752505,Front,2,gene[0]:,18,6,Sunev,2.40819488422759
pop83:
Fitness:,1000,Distance,31.8280262138642,Front,2,gene[0]:,23,23,Sunev,0
pop84:
Fitness:,201000,Distance,31.904476416506,Front,2,gene[0]:,15,13,Sunev,0
pop85:
Fitness:,1000,Distance,31.9072480941474,Front,2,gene[0]:,6,4,Sunev,0
pop86:
Fitness:,201000,Distance,32.2774319177789,Front,2,gene[0]:,8,11,Sunev,0
pop87:
Fitness:,1000,Distance,32.4138126514911,Front,2,gene[0]:,24,22,Sunev,0
pop88:
Fitness:,101000,Distance,33.185097430846,Front,2,gene[0]:,3,4,Sunev,0,gene[1]:,9,15,Sunev,0
pop89:
Fitness:,1000,Distance,36.2076865259814,Front,2,gene[0]:,12,23,Sunev,0
pop90:
Fitness:,100000,Distance,37.8896732110367,Front,2,gene[0]:,7,7,Sunev,0,gene[1]:,6,4,Sunev,0,gene[2]:,10,8,Sunev,0
pop91:
Fitness:,1000,Distance,47.490053769623,Front,2,gene[0]:,4,9,Sunev,0,gene[1]:,3,4,Sunev,0,gene[2]:,3,1,Sunev,0
pop92:
Fitness:,201000,Distance,50.8459940114598,Front,2,gene[0]:,17,13,Sunev,0,gene[1]:,6,14,Sunev,0
pop93:
Fitness:,101000,Distance,55.5354086318675,Front,2,gene[0]:,7,7,Sunev,0,gene[1]:,24,8,Sunev,0,gene[2]:,18,7,Sunev,0,gene[3]:,13,18,Sunev,0
pop94:
Fitness:,200000,Distance,57.3520383817621,Front,2,gene[0]:,15,6,Sunev,0,gene[1]:,2,23,Sunev,0
pop95:
Fitness:,1000,Distance,57.4043167809843,Front,2,gene[0]:,20,5,Sunev,0,gene[1]:,10,0,Sunev,0
pop96:
Fitness:,101000,Distance,58.3792301973075,Front,2,gene[0]:,23,22,Sunev,0,gene[1]:,11,16,Sunev,0
pop97:
Fitness:,1000,Distance,65.9186742773442,Front,2,gene[0]:,10,8,Sunev,0,gene[1]:,7,15,Sunev,0,gene[2]:,5,21,Sunev,0,gene[3]:,20,5,Sunev,0
pop98:
Fitness:,1000,Distance,66.1989827865427,Front,2,gene[0]:,20,5,Sunev,0,gene[1]:,2,4,Sunev,0
pop99:
Fitness:,1000,Distance,83.1080373305759,Front,2,gene[0]:,21,10,Sunev,0,gene[1]:,2,0,Sunev,0,gene[2]:,3,19,Sunev,0
