Path[0]Xgrid,20,Ygrid,4,Distance,37.6587545560032,Fdis,0.0265542504469413,Fitness,0,subcount,31
sub[0]Xgrid,20,Ygrid,4,37.6587545560032,
sub[0]Xgrid,6,Ygrid,2,38.1217678490677,sub[1]Xgrid,10,Ygrid,1,38.1217678490677,sub[2]Xgrid,20,Ygrid,4,38.1217678490677,
sub[0]Xgrid,6,Ygrid,2,38.8686069007231,sub[1]Xgrid,9,Ygrid,0,38.8686069007231,sub[2]Xgrid,20,Ygrid,4,38.8686069007231,
sub[0]Xgrid,6,Ygrid,2,37.7779001718324,sub[1]Xgrid,11,Ygrid,2,37.7779001718324,sub[2]Xgrid,20,Ygrid,4,37.7779001718324,
sub[0]Xgrid,6,Ygrid,2,38.1217678490677,sub[1]Xgrid,10,Ygrid,1,38.1217678490677,sub[2]Xgrid,20,Ygrid,4,38.1217678490677,
sub[0]Xgrid,6,Ygrid,2,38.8686069007231,sub[1]Xgrid,9,Ygrid,0,38.8686069007231,sub[2]Xgrid,20,Ygrid,4,38.8686069007231,
sub[0]Xgrid,6,Ygrid,2,37.7033759931363,sub[1]Xgrid,12,Ygrid,3,37.7033759931363,sub[2]Xgrid,20,Ygrid,4,37.7033759931363,
sub[0]Xgrid,6,Ygrid,2,38.1217678490677,sub[1]Xgrid,10,Ygrid,1,38.1217678490677,sub[2]Xgrid,20,Ygrid,4,38.1217678490677,
sub[0]Xgrid,6,Ygrid,2,38.8686069007231,sub[1]Xgrid,9,Ygrid,0,38.8686069007231,sub[2]Xgrid,20,Ygrid,4,38.8686069007231,
sub[0]Xgrid,6,Ygrid,2,37.7033759931363,sub[1]Xgrid,12,Ygrid,3,37.7033759931363,sub[2]Xgrid,20,Ygrid,4,37.7033759931363,
sub[0]Xgrid,6,Ygrid,2,38.8686069007231,sub[1]Xgrid,9,Ygrid,0,38.8686069007231,sub[2]Xgrid,20,Ygrid,4,38.8686069007231,
sub[0]Xgrid,6,Ygrid,2,38.1217678490677,sub[1]Xgrid,10,Ygrid,1,38.1217678490677,sub[2]Xgrid,20,Ygrid,4,38.1217678490677,
sub[0]Xgrid,6,Ygrid,2,37.83846560382,sub[1]Xgrid,13,Ygrid,4,37.83846560382,sub[2]Xgrid,20,Ygrid,4,37.83846560382,
sub[0]Xgrid,6,Ygrid,2,37.7033759931363,sub[1]Xgrid,12,Ygrid,3,37.7033759931363,sub[2]Xgrid,20,Ygrid,4,37.7033759931363,

sub[0]Xgrid,6,Ygrid,2,38.8686069007231,sub[1]Xgrid,9,Ygrid,0,38.8686069007231,sub[2]Xgrid,20,Ygrid,4,38.8686069007231,
sub[0]Xgrid,6,Ygrid,2,38.8686069007231,sub[1]Xgrid,9,Ygrid,0,38.8686069007231,sub[2]Xgrid,20,Ygrid,4,38.8686069007231,
sub[0]Xgrid,6,Ygrid,2,37.83846560382,sub[1]Xgrid,13,Ygrid,4,37.83846560382,sub[2]Xgrid,20,Ygrid,4,37.83846560382,
sub[0]Xgrid,6,Ygrid,2,37.7779001718324,sub[1]Xgrid,11,Ygrid,2,37.7779001718324,sub[2]Xgrid,20,Ygrid,4,37.7779001718324,
sub[0]Xgrid,6,Ygrid,2,38.1217678490677,sub[1]Xgrid,10,Ygrid,1,38.1217678490677,sub[2]Xgrid,20,Ygrid,4,38.1217678490677,
sub[0]Xgrid,20,Ygrid,4,37.9117871423056,sub[1]Xgrid,20,Ygrid,12,37.9117871423056,


sub[0]Xgrid,20,Ygrid,4,37.6587545560032,sub[1]Xgrid,22,Ygrid,14,37.6587545560032,
sub[0]Xgrid,20,Ygrid,4,37.7198158907609,sub[1]Xgrid,23,Ygrid,15,37.7198158907609,


sub[0]Xgrid,20,Ygrid,4,37.6587545560032,sub[1]Xgrid,22,Ygrid,14,37.6587545560032,
sub[0]Xgrid,20,Ygrid,4,37.7198158907609,sub[1]Xgrid,21,Ygrid,13,37.7198158907609,
sub[0]Xgrid,20,Ygrid,4,37.9117871423056,sub[1]Xgrid,24,Ygrid,16,37.9117871423056,

sub[0]Xgrid,20,Ygrid,4,37.9117871423056,sub[1]Xgrid,20,Ygrid,12,37.9117871423056,
sub[0]Xgrid,20,Ygrid,4,37.6587545560032,sub[1]Xgrid,22,Ygrid,14,37.6587545560032,


sub[0]Xgrid,20,Ygrid,4,37.7198158907609,sub[1]Xgrid,21,Ygrid,13,37.7198158907609,

sub[0]Xgrid,20,Ygrid,4,37.6587545560032,sub[1]Xgrid,22,Ygrid,14,37.6587545560032,

sub[0]Xgrid,20,Ygrid,4,37.9117871423056,sub[1]Xgrid,20,Ygrid,12,37.9117871423056,








































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































