Path[0]Xgrid,20,Ygrid,5,Distance,36.9251776548998,Fdis,0.0270817925196171,Fitness,0,subcount,0
Path[0]Xgrid,21,Ygrid,6,Distance,36.9251776548998,Fdis,0.0270817925196171,Fitness,0,subcount,0
Path[1]Xgrid,5,Ygrid,20,Distance,37.5272581152224,Fdis,0.0266472971974034,Fitness,0,subcount,0
Path[2]Xgrid,20,Ygrid,5,Distance,38.2626765016321,Fdis,0.0261351293592163,Fitness,0,subcount,0
Path[2]Xgrid,24,Ygrid,8,Distance,38.2626765016321,Fdis,0.0261351293592163,Fitness,0,subcount,0
Path[3]Xgrid,20,Ygrid,4,Distance,38.9479441699444,Fdis,0.025675296124402,Fitness,0,subcount,0
Path[3]Xgrid,21,Ygrid,4,Distance,38.9479441699444,Fdis,0.025675296124402,Fitness,0,subcount,0
Path[3]Xgrid,20,Ygrid,5,Distance,38.9479441699444,Fdis,0.025675296124402,Fitness,0,subcount,0
Path[4]Xgrid,21,Ygrid,3,Distance,41.1900340374883,Fdis,0.0242777172529129,Fitness,0,subcount,0
Path[4]Xgrid,24,Ygrid,4,Distance,41.1900340374883,Fdis,0.0242777172529129,Fitness,0,subcount,0
Path[5]Xgrid,22,Ygrid,2,Distance,42.2036033111745,Fdis,0.023694659259941,Fitness,0,subcount,0
Path[5]Xgrid,21,Ygrid,2,Distance,42.2036033111745,Fdis,0.023694659259941,Fitness,0,subcount,0
Path[5]Xgrid,21,Ygrid,2,Distance,42.2036033111745,Fdis,0.023694659259941,Fitness,0,subcount,0
Path[6]Xgrid,22,Ygrid,0,Distance,43.1881623321274,Fdis,0.0231544929443804,Fitness,0,subcount,0
Path[7]Xgrid,21,Ygrid,2,Distance,44.411462397575,Fdis,0.0225167095613272,Fitness,0,subcount,0
Path[7]Xgrid,21,Ygrid,0,Distance,44.411462397575,Fdis,0.0225167095613272,Fitness,0,subcount,0
Path[7]Xgrid,23,Ygrid,5,Distance,44.411462397575,Fdis,0.0225167095613272,Fitness,0,subcount,0
Path[8]Xgrid,20,Ygrid,2,Distance,45.5764912225415,Fdis,0.0219411361685828,Fitness,0,subcount,0
Path[8]Xgrid,21,Ygrid,1,Distance,45.5764912225415,Fdis,0.0219411361685828,Fitness,0,subcount,0
Path[8]Xgrid,24,Ygrid,0,Distance,45.5764912225415,Fdis,0.0219411361685828,Fitness,0,subcount,0
Path[9]Xgrid,20,Ygrid,2,Distance,61.2411367198585,Fdis,0.0163288935111443,Fitness,0,subcount,0
Path[9]Xgrid,24,Ygrid,0,Distance,61.2411367198585,Fdis,0.0163288935111443,Fitness,0,subcount,0
Path[9]Xgrid,18,Ygrid,4,Distance,61.2411367198585,Fdis,0.0163288935111443,Fitness,0,subcount,0
Path[9]Xgrid,24,Ygrid,1,Distance,61.2411367198585,Fdis,0.0163288935111443,Fitness,0,subcount,0
Path[9]Xgrid,20,Ygrid,3,Distance,61.2411367198585,Fdis,0.0163288935111443,Fitness,0,subcount,0
Path[10]Xgrid,5,Ygrid,9,Distance,2200,Fdis,-4099.99364828256,Fitness,100,subcount,0
Path[11]Xgrid,5,Ygrid,9,Distance,2200,Fdis,-4099.99364828256,Fitness,100,subcount,0
Path[12]Xgrid,5,Ygrid,9,Distance,2200,Fdis,-4099.99364828256,Fitness,100,subcount,0
Path[13]Xgrid,5,Ygrid,9,Distance,2200,Fdis,-4099.99364828256,Fitness,100,subcount,0
Path[14]Xgrid,5,Ygrid,9,Distance,2200,Fdis,-4099.99364828256,Fitness,100,subcount,0
Path[15]Xgrid,5,Ygrid,9,Distance,2200,Fdis,-4099.99364828256,Fitness,100,subcount,0
Path[16]Xgrid,5,Ygrid,9,Distance,2200,Fdis,-4099.99364828256,Fitness,100,subcount,0
Path[17]Xgrid,5,Ygrid,9,Distance,2200,Fdis,-4099.99364828256,Fitness,100,subcount,0
Path[18]Xgrid,5,Ygrid,9,Distance,2200,Fdis,-4099.99364828256,Fitness,100,subcount,0
Path[19]Xgrid,5,Ygrid,9,Distance,2200,Fdis,-4099.99364828256,Fitness,100,subcount,0
