Path[0]Xgrid,20,Ygrid,5,Distance,36.6791643405797,Fdis,0.0272634346495637,Fitness,0,subcount,36,Sunev,-6.25
sub[0]Xgrid,20,Ygrid,5,37.1971704280916,sub[1]Xgrid,19,Ygrid,9,37.1971704280916,
sub[0]Xgrid,20,Ygrid,5,36.6791643405797,sub[1]Xgrid,20,Ygrid,5,36.6791643405797,
sub[0]Xgrid,6,Ygrid,3,36.7517467458545,sub[1]Xgrid,10,Ygrid,4,36.7517467458545,sub[2]Xgrid,20,Ygrid,5,36.7517467458545,
sub[0]Xgrid,6,Ygrid,3,37.4071926238622,sub[1]Xgrid,8,Ygrid,5,37.4071926238622,sub[2]Xgrid,20,Ygrid,5,37.4071926238622,
sub[0]Xgrid,6,Ygrid,3,36.9639303062505,sub[1]Xgrid,11,Ygrid,5,36.9639303062505,sub[2]Xgrid,20,Ygrid,5,36.9639303062505,
sub[0]Xgrid,6,Ygrid,3,36.7983099564089,sub[1]Xgrid,15,Ygrid,5,36.7983099564089,sub[2]Xgrid,20,Ygrid,5,36.7983099564089,
sub[0]Xgrid,6,Ygrid,3,36.7209011228469,sub[1]Xgrid,6,Ygrid,3,36.7209011228469,sub[2]Xgrid,20,Ygrid,5,36.7209011228469,
sub[0]Xgrid,6,Ygrid,3,37.2055317747317,sub[1]Xgrid,12,Ygrid,2,37.2055317747317,sub[2]Xgrid,20,Ygrid,5,37.2055317747317,
sub[0]Xgrid,6,Ygrid,3,36.7864041764716,sub[1]Xgrid,9,Ygrid,4,36.7864041764716,sub[2]Xgrid,20,Ygrid,5,36.7864041764716,
sub[0]Xgrid,6,Ygrid,3,38.0563032645357,sub[1]Xgrid,8,Ygrid,1,38.0563032645357,sub[2]Xgrid,20,Ygrid,5,38.0563032645357,
sub[0]Xgrid,6,Ygrid,3,38.578765499116,sub[1]Xgrid,6,Ygrid,5,38.578765499116,sub[2]Xgrid,20,Ygrid,5,38.578765499116,
sub[0]Xgrid,6,Ygrid,3,38.4163039853512,sub[1]Xgrid,7,Ygrid,1,38.4163039853512,sub[2]Xgrid,20,Ygrid,5,38.4163039853512,
sub[0]Xgrid,6,Ygrid,3,37.3346431256154,sub[1]Xgrid,7,Ygrid,2,37.3346431256154,sub[2]Xgrid,20,Ygrid,5,37.3346431256154,
sub[0]Xgrid,6,Ygrid,3,36.9033208194527,sub[1]Xgrid,14,Ygrid,3,36.9033208194527,sub[2]Xgrid,20,Ygrid,5,36.9033208194527,
sub[0]Xgrid,6,Ygrid,3,36.7591053866149,sub[1]Xgrid,9,Ygrid,3,36.7591053866149,sub[2]Xgrid,20,Ygrid,5,36.7591053866149,
sub[0]Xgrid,6,Ygrid,3,36.7864041764716,sub[1]Xgrid,9,Ygrid,4,36.7864041764716,sub[2]Xgrid,20,Ygrid,5,36.7864041764716,
sub[0]Xgrid,6,Ygrid,3,37.8212310683846,sub[1]Xgrid,10,Ygrid,1,37.8212310683846,sub[2]Xgrid,20,Ygrid,5,37.8212310683846,
sub[0]Xgrid,20,Ygrid,5,36.8520412641369,sub[1]Xgrid,23,Ygrid,13,36.8520412641369,
sub[0]Xgrid,20,Ygrid,5,37.47377905256,sub[1]Xgrid,24,Ygrid,11,37.47377905256,
sub[0]Xgrid,20,Ygrid,5,37.0330061159011,sub[1]Xgrid,20,Ygrid,14,37.0330061159011,
sub[0]Xgrid,20,Ygrid,5,36.9673764123517,sub[1]Xgrid,24,Ygrid,16,36.9673764123517,
sub[0]Xgrid,20,Ygrid,5,36.726688500922,sub[1]Xgrid,21,Ygrid,13,36.726688500922,
sub[0]Xgrid,20,Ygrid,5,36.9200441862883,sub[1]Xgrid,21,Ygrid,17,36.9200441862883,
sub[0]Xgrid,20,Ygrid,5,36.726688500922,sub[1]Xgrid,21,Ygrid,13,36.726688500922,
sub[0]Xgrid,20,Ygrid,5,36.726688500922,sub[1]Xgrid,21,Ygrid,13,36.726688500922,
sub[0]Xgrid,20,Ygrid,5,36.75836814868,sub[1]Xgrid,23,Ygrid,15,36.75836814868,
sub[0]Xgrid,20,Ygrid,5,37.6658007390649,sub[1]Xgrid,24,Ygrid,10,37.6658007390649,
sub[0]Xgrid,20,Ygrid,5,36.6802599861105,sub[1]Xgrid,22,Ygrid,15,36.6802599861105,
sub[0]Xgrid,20,Ygrid,5,36.8641470103675,sub[1]Xgrid,20,Ygrid,11,36.8641470103675,
sub[0]Xgrid,20,Ygrid,5,36.708311451509,sub[1]Xgrid,22,Ygrid,12,36.708311451509,
sub[0]Xgrid,20,Ygrid,5,36.6871030960566,sub[1]Xgrid,23,Ygrid,18,36.6871030960566,
