Path[0]Xgrid,5,Ygrid,20,Distance,38.098029531217,Fdis,0.0262480766670784,Fitness,0,subcount,28
sub[0]Xgrid,5,Ygrid,20,38.098029531217,
sub[0]Xgrid,1,Ygrid,5,38.7849170983282,sub[1]Xgrid,0,Ygrid,9,38.7849170983282,sub[2]Xgrid,5,Ygrid,20,38.7849170983282,
sub[0]Xgrid,1,Ygrid,5,38.4276233009121,sub[1]Xgrid,5,Ygrid,14,38.4276233009121,sub[2]Xgrid,5,Ygrid,20,38.4276233009121,
sub[0]Xgrid,1,Ygrid,5,38.349095113385,sub[1]Xgrid,1,Ygrid,10,38.349095113385,sub[2]Xgrid,5,Ygrid,20,38.349095113385,
sub[0]Xgrid,1,Ygrid,5,38.7849170983282,sub[1]Xgrid,0,Ygrid,9,38.7849170983282,sub[2]Xgrid,5,Ygrid,20,38.7849170983282,
sub[0]Xgrid,1,Ygrid,5,38.193837056299,sub[1]Xgrid,4,Ygrid,13,38.193837056299,sub[2]Xgrid,5,Ygrid,20,38.193837056299,
sub[0]Xgrid,1,Ygrid,5,38.1483610099193,sub[1]Xgrid,2,Ygrid,11,38.1483610099193,sub[2]Xgrid,5,Ygrid,20,38.1483610099193,
sub[0]Xgrid,1,Ygrid,5,38.349095113385,sub[1]Xgrid,1,Ygrid,10,38.349095113385,sub[2]Xgrid,5,Ygrid,20,38.349095113385,
sub[0]Xgrid,1,Ygrid,5,38.1483610099193,sub[1]Xgrid,2,Ygrid,11,38.1483610099193,sub[2]Xgrid,5,Ygrid,20,38.1483610099193,
sub[0]Xgrid,1,Ygrid,5,38.1050866396318,sub[1]Xgrid,3,Ygrid,12,38.1050866396318,sub[2]Xgrid,5,Ygrid,20,38.1050866396318,

sub[0]Xgrid,1,Ygrid,5,38.349095113385,sub[1]Xgrid,1,Ygrid,10,38.349095113385,sub[2]Xgrid,5,Ygrid,20,38.349095113385,
sub[0]Xgrid,1,Ygrid,5,38.349095113385,sub[1]Xgrid,1,Ygrid,10,38.349095113385,sub[2]Xgrid,5,Ygrid,20,38.349095113385,
sub[0]Xgrid,1,Ygrid,5,38.349095113385,sub[1]Xgrid,1,Ygrid,10,38.349095113385,sub[2]Xgrid,5,Ygrid,20,38.349095113385,

sub[0]Xgrid,1,Ygrid,5,38.349095113385,sub[1]Xgrid,1,Ygrid,10,38.349095113385,sub[2]Xgrid,5,Ygrid,20,38.349095113385,
sub[0]Xgrid,1,Ygrid,5,38.349095113385,sub[1]Xgrid,1,Ygrid,10,38.349095113385,sub[2]Xgrid,5,Ygrid,20,38.349095113385,
sub[0]Xgrid,1,Ygrid,5,38.1050866396318,sub[1]Xgrid,3,Ygrid,12,38.1050866396318,sub[2]Xgrid,5,Ygrid,20,38.1050866396318,

sub[0]Xgrid,5,Ygrid,20,38.1455536915593,sub[1]Xgrid,13,Ygrid,21,38.1455536915593,

sub[0]Xgrid,5,Ygrid,20,38.0991251767479,sub[1]Xgrid,14,Ygrid,22,38.0991251767479,
sub[0]Xgrid,5,Ygrid,20,38.3306523329429,sub[1]Xgrid,12,Ygrid,20,38.3306523329429,
sub[0]Xgrid,5,Ygrid,20,38.3306523329429,sub[1]Xgrid,12,Ygrid,20,38.3306523329429,
sub[0]Xgrid,5,Ygrid,20,38.1455536915593,sub[1]Xgrid,13,Ygrid,21,38.1455536915593,

sub[0]Xgrid,5,Ygrid,20,38.3306523329429,sub[1]Xgrid,12,Ygrid,20,38.3306523329429,

sub[0]Xgrid,5,Ygrid,20,38.1455536915593,sub[1]Xgrid,13,Ygrid,21,38.1455536915593,



sub[0]Xgrid,5,Ygrid,20,38.0991251767479,sub[1]Xgrid,14,Ygrid,22,38.0991251767479,



sub[0]Xgrid,5,Ygrid,20,38.1772333393174,sub[1]Xgrid,15,Ygrid,23,38.1772333393174,
sub[0]Xgrid,5,Ygrid,20,38.386241602989,sub[1]Xgrid,16,Ygrid,24,38.386241602989,













































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































